block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-217.789806217,338.390272653,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-48.5722969307,159.154332452,driverlicencepitt.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,24.7356191086,417.033799715,26377777.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-380.666605028,26.8836879549,Achildsplaype.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-380.666605028,26.8836879549,Achildsplaype.png,Acprmask2.png,1,1,1,2.21826523915,-371,5,23.923608659,3.11662353203
1,2,study,1,59.389161425,348.914545913,AHANDPRE3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,34.5149858141,-244.392739059,AOTOSCOP5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,59.389161425,348.914545913,AHANDPRE3.png,ADINGHY.png,1,1,1,1.39680985268,118,352,58.6919962635,2.94552328158
1,2,test1,2,34.5149858141,-244.392739059,AOTOSCOP5.png,26373844.thl.png,1,1,1,1.65551665146,7,-304,65.6513518619,2.33648549952
1,2,test1,10,-48.5722969307,159.154332452,driverlicencepitt.png,8021822.thl.png,0,0,1,1.87214379199,-29,128,36.7922170805,2.61800559238
1,2,study,24,113.936705197,346.56774638,Agrater10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-22.694852211,-273.29857597,22911908.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-169.784633215,-217.56891254,corkscrew02.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-269.030034314,-154.61489455,26378596.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-328.640134899,-69.6670877081,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-269.030034314,-154.61489455,26378596.thl.png,Aconchshe.png,0,0,1,2.28556611761,-224,-246,101.877090105,3.32445165515
1,2,study,25,16.1554487965,-338.154690001,22869912.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,413.498486247,-60.6181165166,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-71.0539862843,-293.775878073,Acork6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-217.789806217,338.390272653,26375641.thl.png,23041782.thl.png,0,0,1,2.75482396223,-156,-305,646.350541964,4.14083225466
1,2,test1,23,24.7356191086,417.033799715,26377777.thl.png,Acampingcoffe.png,1,1,1,2.21892152634,320,181,378.011916785,2.32134126127
1,2,study,2,292.629563386,-165.32343721,A100FRAN3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,-169.784633215,-217.56891254,corkscrew02.png,Aacupuncture2.png,1,1,1,3.10154854134,-191,-264,51.0483855821,5.21210231818
1,2,test1,2,292.629563386,-165.32343721,A100FRAN3.png,22908308.thl.png,1,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-245.192150325,-242.621196906,AFIREPANT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,413.498486247,-60.6181165166,Arecordplaye2.png,8021504.thl.png,1,1,1,2.08972751815,346,131,203.158923562,3.49382657651
1,2,test1,12,-71.0539862843,-293.775878073,Acork6.png,Acamerabag.png,1,1,1,1.89014864434,-269,-254,201.902810338,3.3298013797
