block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,168.058457603,-370.9203702,AFOODBLEN.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,58.5344832163,156.014177214,ACUSHIO12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,267.484255064,-308.639666989,Achildsplaype.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,337.482267183,34.4363037832,26377777.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,337.482267183,34.4363037832,26377777.thl.png,ABPIECE2.png,0,0,1,2.55454683676,0,0,339.234638092,1.67467886209
1,2,study,1,115.749039756,236.898051387,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,-84.7622129068,-326.77292952,26378596.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,115.749039756,236.898051387,ACONSTHA2.png,26375641.thl.png,0,0,1,1.77348662354,186,299,93.764862484,2.52478243597
1,2,test1,2,-84.7622129068,-326.77292952,26378596.thl.png,Acork6.png,1,1,1,1.94242944568,-118,-355,43.6063985984,2.6454250291
1,2,test1,10,58.5344832163,156.014177214,ACUSHIO12.png,Acompactdisc2.png,0,0,1,1.64621320553,118,189,68.0015602115,3.62080054171
1,2,study,24,191.1032981,-146.358044205,22822309.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,182.886009176,-306.116919192,26434233.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-341.02979593,213.092256728,Acprmask2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,149.915212328,331.967063737,Ahandheldmir3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,159.367481548,-25.5878196969,22911908.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,149.915212328,331.967063737,Ahandheldmir3.png,26688546.thl.png,1,1,1,2.31790782697,0,0,364.248132863,1.68266288377
1,2,study,25,-239.983874286,253.968159856,A100FRAN3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,272.877649817,279.836269802,AWALKER11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-177.186481134,-271.49421407,ADRESS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,168.058457603,-370.9203702,AFOODBLEN.png,Aantiquecigar.png,1,1,1,2.08938837796,207,-331,55.7680883765,3.01137184538
1,2,test1,23,267.484255064,-308.639666989,Achildsplaype.png,Afirstaidkit3.png,1,1,1,2.04254771955,323,-221,103.743477703,2.21474408917
1,2,study,2,251.836383872,142.812057238,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,-341.02979593,213.092256728,Acprmask2.png,ACHEESEGR.png,1,1,1,2.1314033214,-277,262,80.5715962282,2.46217142045
1,2,test1,2,251.836383872,142.812057238,Arecordplaye2.png,Adigitalcamer.png,0,0,1,1.98862460442,297,118,51.5304803602,3.2914219629
1,2,study,11,-148.698577192,344.727374699,Adress6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,272.877649817,279.836269802,AWALKER11.png,Aboxofchocola.png,1,1,1,2.30242940411,0,0,390.858733645,1.37394807488
1,2,test1,12,-177.186481134,-271.49421407,ADRESS2.png,8055181.thl.png,0,0,1,1.76860220544,-141,-293,42.0946581567,5.56395974196
1,2,study,10,47.93565776,-230.191484489,AHANDPRE3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,191.1032981,-146.358044205,22822309.thl.png,26687176.thl.png,1,1,1,1.88289603405,207,-190,46.4470175239,2.60129344463
1,2,test1,25,182.886009176,-306.116919192,26434233.thl.png,ABOWARRO8.png,1,1,1,1.95470197126,167,-267,42.2196477319,2.66900623031
1,2,test1,24,159.367481548,-25.5878196969,22911908.thl.png,26772987.thl.png,0,0,1,2.00465325825,241,-33,81.9683383118,3.5898365695
1,2,test1,11,-148.698577192,344.727374699,Adress6.png,ADOLL69.png,1,1,1,1.75612995215,-224,292,91.9264941112,2.48095699586
1,2,test1,25,-239.983874286,253.968159856,A100FRAN3.png,dvdmovie.png,0,0,1,2.53334520385,-304,232,67.6806057808,2.35135534778
1,2,test1,10,47.93565776,-230.191484489,AHANDPRE3.png,AFLOURBA2.png,1,1,1,1.72680914402,60,-207,26.1417923349,3.40654519573
1,2,study,0,-358.951272622,-83.8276710953,26440422.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-358.951272622,-83.8276710953,26440422.thl.png,Agraduationh2.png,1,1,1,1.56931399368,-323,-166,89.6927290295,2.51636620983
1,2,study,0,373.818681685,-11.2226611565,ALACES4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,373.818681685,-11.2226611565,ALACES4.png,changepurse03.png,1,1,1,1.37121257186,374,26,37.223102771,2.24726266786
1,2,study,23,154.167318941,195.670015388,Ababytableand.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-256.097768321,301.400622955,26373407.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,212.63449041,279.175499279,26428057.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-396.473015104,91.8757625799,Aclamp62.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-396.473015104,91.8757625799,Aclamp62.png,Arubbergloves.png,0,0,1,2.44808655605,-313,47,94.7711892803,3.70083135553
1,2,study,23,2.43393089919,377.904889451,Abicycleglove.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-320.746900783,-163.5860432,Aboots56.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-98.7778951858,-212.422183709,corkscrew02.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,17.0199724156,291.531362983,ABANJO5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-69.1871192391,191.941455473,airbottle1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,270.728369536,-224.426729459,AFILEFOL4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,10,-256.097768321,301.400622955,26373407.thl.png,B_makeupbag.png,1,1,1,2.36089091375,-265,282,21.3455826785,2.97235469334
1,2,study,1,196.486600892,16.7109760904,8021822.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,61.3574671367,327.334546962,AGLASSCAS.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,196.486600892,16.7109760904,8021822.thl.png,Ahandbag50.png,1,1,1,2.01989777386,237,28,42.0568373531,3.42581817135
1,2,test1,2,61.3574671367,327.334546962,AGLASSCAS.png,Atoyboxwithb2.png,0,0,1,1.64461550675,84,284,48.8934275219,3.48969529197
1,2,test1,12,-320.746900783,-163.5860432,Aboots56.png,ASAFE.png,1,1,1,2.45339022391,-258,-174,63.6052203368,3.45830516703
1,2,test1,11,-69.1871192391,191.941455473,airbottle1.png,Apowerbar7.png,0,0,1,2.05458389036,-114,234,61.4582415129,2.42560430057
1,2,test1,23,154.167318941,195.670015388,Ababytableand.png,Aconchshe.png,0,0,1,2.04688244686,205,197,50.8500769199,3.25725017302
1,2,study,12,-174.394087358,202.083209737,22875816.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,212.63449041,279.175499279,26428057.thl.png,Acamcorde.png,1,1,1,3.07357260771,-296,157,523.10218644,6.00395307131
1,2,study,11,336.42087801,195.530702955,26424075.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,2.43393089919,377.904889451,Abicycleglove.png,AARCHERY.png,0,0,1,2.32359690964,12,397,21.3572686668,2.27180922963
1,2,study,10,-249.390969117,-249.359116187,26377133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,-98.7778951858,-212.422183709,corkscrew02.png,ACOWCREAM.png,0,0,1,2.71775385179,-59,-211,39.803310816,3.25352528505
1,2,test1,25,17.0199724156,291.531362983,ABANJO5.png,8257947.thl.png,0,0,1,2.03784834221,73,238,77.4556021934,2.91445145942
1,2,test1,25,270.728369536,-224.426729459,AFILEFOL4.png,AOTOSCOP5.png,0,0,1,1.91947530769,231,-222,39.8024165331,2.74280212261
