block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-167.993871522,389.60514657,ACAMLENSE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-341.538036657,-65.2029992325,22822309.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,-285.560816646,-183.402713076,26424087.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-14.3957522939,228.317881425,Acandlehold17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-14.3957522939,228.317881425,Acandlehold17.png,ACOOKCUTT.png,1,1,1,2.1281296555,70,170,102.584688424,2.1926614549
1,2,study,1,-223.876440168,-346.540301657,Abooties4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,401.568475966,139.049740719,ACLARINE5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-223.876440168,-346.540301657,Abooties4.png,ACOWCREAM.png,1,1,1,1.63431746513,-206,-238,110.002564501,1.85922735184
1,2,test1,2,401.568475966,139.049740719,ACLARINE5.png,Abeany2.png,0,0,1,1.45218788832,222,66,193.858459139,2.34317378514
1,2,test1,10,-341.538036657,-65.2029992325,22822309.thl.png,Aantiquecigar.png,0,0,1,1.99619605951,-277,-152,108.161349463,1.87810906582
1,2,study,24,155.464318289,-151.899925176,ADRESS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-111.697472868,406.71694985,Acork6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-301.27673963,167.876952956,corkscrew02.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-275.397236329,-129.218526496,Aconchshe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-363.398738306,-7.29131816497,ALACES4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-275.397236329,-129.218526496,Aconchshe.png,Afloppydisk6.png,0,0,1,2.07569804229,-288,-153,26.9144595739,2.44700760022
1,2,study,25,-258.968338213,-230.952904073,ADOGTOY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,127.429943214,-406.72196967,26440422.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-158.071418671,280.23744243,AANTFRYI2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-167.993871522,389.60514657,ACAMLENSE.png,Apinkshoe.png,0,0,1,1.70413746685,-149,313,78.9247466667,2.33099322766
1,2,test1,23,-285.560816646,-183.402713076,26424087.thl.png,Atoyboxwithb2.png,1,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,19.0785412272,344.326900509,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,-301.27673963,167.876952956,corkscrew02.png,22925624.thl.png,0,0,1,1.7322880812,-126,249,193.139545969,1.9383253213
1,2,test1,2,19.0785412272,344.326900509,26389125.thl.png,26428057.thl.png,0,0,1,1.44492852502,33,381,39.2265629469,1.72700799443
1,2,study,11,421.839921103,-24.1434026182,Aacupuncture2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,127.429943214,-406.72196967,26440422.thl.png,26424075.thl.png,0,0,1,1.46317708679,203,-232,190.364387867,1.37016140483
1,2,test1,12,-158.071418671,280.23744243,AANTFRYI2.png,26391514.thl.png,0,0,1,1.38381526992,-8,318,154.749608904,1.52044033259
1,2,study,10,-415.856752111,-20.2178215488,Aboxofchocola.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,155.464318289,-151.899925176,ADRESS2.png,ADENSYRIN.png,0,0,1,1.61753887869,134,-166,25.6812980521,1.70274958014
1,2,test1,25,-111.697472868,406.71694985,Acork6.png,Aclog6.png,0,0,1,1.31413614936,-77,318,95.2607569467,1.76000302844
1,2,test1,24,-363.398738306,-7.29131816497,ALACES4.png,Acompactdisc2.png,1,1,1,1.65902508423,-273,-113,139.090823934,1.66685257852
1,2,test1,11,421.839921103,-24.1434026182,Aacupuncture2.png,Abandleaders2.png,1,1,1,1.70024699159,363,33,82.0213678149,1.43244038709
1,2,test1,25,-258.968338213,-230.952904073,ADOGTOY.png,8055181.thl.png,1,1,1,1.59669158235,-337,-142,118.328185079,1.80892451108
