block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,32.4634677736,269.96237888,ACHEESEGR.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,-192.593340888,-249.61917339,Aelectronicor.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,287.220173037,93.7434842957,ABALLYAR4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-195.680065447,-33.7405947605,ACURLIR13.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-195.680065447,-33.7405947605,ACURLIR13.png,ADRESS2.png,0,0,1,1.8730394654,-267,-41,71.6884372067,2.13018360734
1,0,study,1,-193.312123681,19.3450983249,Aextensionco8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-248.213909472,40.2802575243,Acork6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-193.312123681,19.3450983249,Aextensionco8.png,A100FRAN3.png,0,0,1,1.75612726249,-180,22,13.5742822938,2.4162848983
1,0,test1,2,-248.213909472,40.2802575243,Acork6.png,8257947.thl.png,1,1,1,2.16155331954,-212,36,36.4659820068,4.76107640006
1,0,test1,10,-192.593340888,-249.61917339,Aelectronicor.png,Abicyclerepa3.png,1,1,1,2.02781879157,-172,-170,82.2392756546,2.31395402364
1,0,study,24,155.468395717,382.350083152,airbottle1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,178.605692424,-385.840847294,Aacupuncture2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-187.011006965,158.982054818,Alighter12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,-315.480181669,171.132412411,Acprmask2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-86.5213299077,-284.950912742,ADRUM12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-315.480181669,171.132412411,Acprmask2.png,Ahandbag50.png,1,1,1,1.83578162827,-285,151,36.5288311348,1.75536297821
1,0,study,25,24.0949995136,-142.484332612,23041782.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-244.792495422,305.090783259,Abandleaders2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-405.44543266,-1.87092691074,ALACES4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,32.4634677736,269.96237888,ACHEESEGR.png,Abasket110.png,0,0,1,2.60027936101,-183,287,216.136036973,2.19873462804
1,0,test1,23,287.220173037,93.7434842957,ABALLYAR4.png,26424443.thl.png,1,1,1,1.70275808498,318,113,36.3071775951,2.05563690141
1,0,study,2,-134.618745183,-376.485441586,26466258.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,-187.011006965,158.982054818,Alighter12.png,26434250.thl.png,0,0,1,2.52358540893,-301,180,115.91050234,2.09552780539
1,0,test1,2,-134.618745183,-376.485441586,26466258.thl.png,Awhistl15.png,1,1,1,1.86428697035,-158,-300,79.9794089212,1.98596914299
1,0,study,11,-380.0394357,-199.006868403,DSCN6303-sm.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,-244.792495422,305.090783259,Abandleaders2.png,311-863-217.png,0,0,1,1.5254712496,-281,252,64.2620778908,1.60163524747
1,0,test1,12,-405.44543266,-1.87092691074,ALACES4.png,26374055.thl.png,0,0,1,1.49856065772,-296,-221,244.940509927,2.71574273519
1,0,study,10,-158.884359592,-95.112730735,26373407.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,155.468395717,382.350083152,airbottle1.png,8253370.thl.png,0,0,1,2.09757720493,173,317,67.6608492166,2.68505472504
1,0,test1,25,178.605692424,-385.840847294,Aacupuncture2.png,8254014.thl.png,0,0,1,1.49806626886,204,-360,36.2301013823,1.96148490533
1,0,test1,24,-86.5213299077,-284.950912742,ADRUM12.png,driverlicencepitt.png,0,0,1,1.66549275815,-151,-319,72.9166595504,2.69412140734
1,0,test1,11,-380.0394357,-199.006868403,DSCN6303-sm.png,8021504.thl.png,0,0,1,1.26424627006,-245,-292,163.961494621,2.08110668696
1,0,test1,25,24.0949995136,-142.484332612,23041782.thl.png,AFIRSTA15.png,1,1,1,1.85197767615,150,-205,140.571255299,4.52422169596
1,0,test1,10,-158.884359592,-95.112730735,26373407.thl.png,Abox80.png,0,0,1,1.35802661255,-166,-126,31.6963048488,2.75741195492
1,0,study,0,-244.535791856,-135.768027141,ACURLRIB2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-244.535791856,-135.768027141,ACURLRIB2.png,26424075.thl.png,1,1,1,1.69450695813,-191,-171,64.088789356,1.76598247141
1,0,study,0,-316.987878925,-237.917277671,Abinocularca3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-316.987878925,-237.917277671,Abinocularca3.png,26424087.thl.png,0,0,1,1.73659984209,-273,-211,51.5700817293,2.52378012799
1,0,study,23,-286.881127932,267.027923963,ALOOFA.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,140.695217608,187.286274775,Acannedaspa10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-253.272610982,-27.4613338552,Ahandheldmir3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,258.330645219,-138.757901437,26377133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,258.330645219,-138.757901437,26377133.thl.png,ADOLL69.png,0,0,1,1.99011979066,267,-191,52.9565347677,2.27073206194
1,0,study,23,396.575767099,109.181012468,AARROWS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-145.555242591,190.349225396,22869912.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,151.019785147,-248.129324022,Abooties4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-316.007524002,-173.397516081,Abicycleglove.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-49.4428937623,274.103420808,Agreencup2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-79.2564091044,222.657922038,22875816.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,10,140.695217608,187.286274775,Acannedaspa10.png,26442719.thl.png,1,1,1,1.61430487968,221,238,94.9775763067,1.82153519616
1,0,study,1,-368.672107134,-40.0868635117,Ablackleather.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-129.154534527,-213.802674611,26424478.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-368.672107134,-40.0868635117,Ablackleather.png,26455183.thl.png,0,0,1,1.7691937387,-322,-118,90.8225876188,2.41547570005
1,0,test1,2,-129.154534527,-213.802674611,26424478.thl.png,Acampingknife.png,0,0,1,1.70152885281,-166,-254,54.5290133261,3.247669084
1,0,test1,12,-145.555242591,190.349225396,22869912.thl.png,ACURLER.png,1,1,1,1.70711016282,-210,219,70.5265456616,3.43000351079
1,0,test1,11,-49.4428937623,274.103420808,Agreencup2.png,ABIKLIGHT.png,1,1,1,1.43918944895,-4,5,272.913370292,5.35859643482
1,0,test1,23,-286.881127932,267.027923963,ALOOFA.png,ACOMPACT.png,0,0,1,2.23853623867,-238,257,49.899137537,2.30372380465
1,0,study,12,68.8094139744,-404.15748255,Agardeningrak.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,-253.272610982,-27.4613338552,Ahandheldmir3.png,26391514.thl.png,1,1,1,1.83777717315,-263,-135,107.977714429,3.46206418425
1,0,study,11,-342.151070698,229.501514901,8052266.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,396.575767099,109.181012468,AARROWS2.png,ABEERBOT5.png,1,1,1,1.56737024523,255,225,182.914558476,1.80159491859
1,0,study,10,284.966871151,-195.991472106,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,151.019785147,-248.129324022,Abooties4.png,26374787.thl.png,0,0,1,1.79349593446,156,-296,48.1290365436,2.67979768664
1,0,test1,25,-316.007524002,-173.397516081,Abicycleglove.png,ABANJO5.png,0,0,1,3.09379074536,-335,115,289.022216146,6.01210243814
1,0,test1,25,-79.2564091044,222.657922038,22875816.thl.png,Acompass20.png,0,0,1,2.70984746329,-94,239,22.009929228,6.01220150851
1,0,test1,12,68.8094139744,-404.15748255,Agardeningrak.png,ASAFE.png,1,1,1,2.29660972394,170,-295,148.845190372,1.98433611915
1,0,test1,11,-342.151070698,229.501514901,8052266.thl.png,ACAMLENSE.png,0,0,1,2.23678027466,-340,123,106.523235876,2.39919340238
1,0,test1,10,284.966871151,-195.991472106,26375641.thl.png,26394018.thl.png,1,1,1,1.60302798077,246,-246,63.3977121782,1.94989156909
1,0,study,1,60.9830709332,217.773318052,Asewingpin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,411.617504997,-101.840815664,ASUNBOX5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,60.9830709332,217.773318052,Asewingpin.png,AADDBOOK.png,0,0,1,2.55966588669,132,285,97.7897283962,2.24363953248
1,0,test1,2,411.617504997,-101.840815664,ASUNBOX5.png,26461587.thl.png,0,0,1,1.34112043492,363,-139,61.1920482795,3.13834455051
1,0,study,24,155.484620253,-77.1583277705,Ababseat2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-165.213995935,269.530758369,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-97.1237603091,105.427918,ASKIPROP2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,207.079058731,-146.364159718,8079436.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-31.8044623636,-288.608442418,ACUSHIO60.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-31.8044623636,-288.608442418,ACUSHIO60.png,AAGATE.png,1,1,1,1.65502478555,-92,-280,60.80796027,2.54732025228
1,0,study,23,-103.626034203,292.683364942,Ababmonit.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,131.684588351,113.870317374,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,131.684588351,113.870317374,8020414.thl.png,Aglass58.png,0,0,1,1.78619942442,202,175,93.1723951255,1.74983209744
1,0,study,24,85.1347575566,-233.880012932,Aglasscontai3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,346.661426166,-57.9801976747,ANAPKIN4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,-165.213995935,269.530758369,9815480.thl.png,Ababycup2.png,0,0,1,1.93337333389,-179,282,18.5885958295,2.0045882836
1,0,study,2,298.879055381,299.392110091,AKNIFE13.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,207.079058731,-146.364159718,8079436.thl.png,Aboxofchocola.png,0,0,1,1.2390463762,237,-153,30.6479542984,3.76213867776
1,0,test1,2,298.879055381,299.392110091,AKNIFE13.png,AOTOSCOP5.png,0,0,1,1.41042347811,0,3,420.923951171,1.45007209666
1,0,study,23,-333.157984199,22.1672429484,ACOFFPOT3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,219.776440551,-249.709564572,ACOWCREAM.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,202.86739865,-20.9558243792,AWALKER11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,219.776440551,-249.709564572,ACOWCREAM.png,26421368.thl.png,1,1,1,1.41238348372,206,-231,23.234416729,2.00970753655
1,0,test1,24,155.484620253,-77.1583277705,Ababseat2.png,Arubbergloves.png,1,1,1,2.4195711948,188,-157,86.2087150147,1.79449292831
1,0,study,12,-4.62464484117,306.764494139,Aboardgame2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,25,-97.1237603091,105.427918,ASKIPROP2.png,B_makeupbag.png,1,1,1,1.72749541141,-180,203,128.018679462,3.43605796434
1,0,study,11,-41.0838236954,-203.985305428,ABPIECE2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
