block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,-175.166241432,-227.327003981,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,389.298689558,120.264942607,Achampagnebo2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,173.265147103,156.443115878,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,195.566558743,205.999313196,corkscrew02.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,195.566558743,205.999313196,corkscrew02.png,Acamerabag.png,1,1,1,3.77694436908,157,40,170.420513539,1.25556275435
1,0,study,1,-211.895230289,-13.4190471205,8253370.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,280.104041065,90.4664999551,8079436.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-211.895230289,-13.4190471205,8253370.thl.png,driverlicencepitt.png,0,0,1,3.44449513964,-34,20,181.007032101,0.677505355328
1,0,test1,2,280.104041065,90.4664999551,8079436.thl.png,AFILEFOL4.png,0,NA,NA,NA,NA,NA,NA,NA
1,0,test1,10,389.298689558,120.264942607,Achampagnebo2.png,APUTTER.png,0,0,1,4.00355468318,0,0,407.451992401,1.0181821622
1,0,study,24,52.4487058157,-340.005695084,26423873.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,371.500514808,7.08710301577,Acannedaspa10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,255.63520475,-168.245683426,Apairofrubbe3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,225.016735691,-356.486288513,26426317.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,1.03708262695,-252.99775683,ADOGTOY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,225.016735691,-356.486288513,26426317.thl.png,AARROWS2.png,0,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-37.3534615139,216.585148429,26424291.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,373.555363768,72.7356437458,26421368.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,347.964204227,-99.8425358439,AFIRSTA15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-175.166241432,-227.327003981,26375641.thl.png,Aboardgame2.png,0,0,1,4.00390738435,0,0,286.985677128,0.844647845253
1,0,test1,23,173.265147103,156.443115878,ACONSTHA2.png,Aantiquecigar.png,1,1,1,3.12639150396,6,5,225.638309651,1.69839559682
1,0,study,2,96.826043893,-214.313997043,Ahandheldmir3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,255.63520475,-168.245683426,Apairofrubbe3.png,Abox80.png,0,NA,NA,NA,NA,NA,NA,NA
1,0,test1,2,96.826043893,-214.313997043,Ahandheldmir3.png,ACOMB5.png,1,1,1,4.00355745852,0,0,235.171792749,0.472249289975
1,0,study,11,421.478939567,32.2731596374,26432148.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,373.555363768,72.7356437458,26421368.thl.png,Ababmonit.png,1,1,1,4.00500299409,0,0,380.570734123,0.248820120469
1,0,test1,12,347.964204227,-99.8425358439,AFIRSTA15.png,AANTFRYI2.png,0,0,1,4.00010661595,301,-171,85.258554901,5.79248979129
1,0,study,10,188.161968876,-7.15487454624,8257947.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,52.4487058157,-340.005695084,26423873.thl.png,ALUNCHBO3.png,1,NA,NA,NA,NA,NA,NA,NA
