block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,128.896743542,221.880477073,ACURLRIB2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,194.92232407,-27.659263413,Awhistl15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,260.519755381,338.61276377,Aacupuncture2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-39.7181800989,-302.054348755,Agreencup2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-39.7181800989,-302.054348755,Agreencup2.png,AARROWS2.png,1,1,1,1.18786291312,-91,-186,126.879615846,1.43846853822
1,2,study,1,-242.357884551,266.484851479,26377133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,-10.3717352214,-183.878809848,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-242.357884551,266.484851479,26377133.thl.png,26421740.thl.png,1,1,1,1.14361140132,-264,144,124.382153072,1.32811678015
1,2,test1,2,-10.3717352214,-183.878809848,9815480.thl.png,22911908.thl.png,1,1,1,2.04043676611,38,-186,48.4182219417,1.861165029
1,2,test1,10,194.92232407,-27.659263413,Awhistl15.png,23041782.thl.png,0,0,1,0.881377335638,203,21,49.3251737384,1.26494092681
1,2,study,24,397.082206214,-62.4312673356,26378596.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,306.31814285,180.644043109,Ababmonit.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-148.974361973,128.072457648,ATOILBAG2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-246.364567128,-74.5972460475,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-224.622141435,-165.413170219,ADOGTOY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-246.364567128,-74.5972460475,8020414.thl.png,ABOOK23.png,1,1,1,1.18465632666,-156,-57,92.0620337638,1.24144509714
1,2,study,25,114.356671906,-381.793819913,ACOFFPOT3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-19.2317898539,195.586979645,excedrin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
