block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-61.6845805346,-212.935470701,Aconchshe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,141.35278711,6.7943864869,Aboxofchocola.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,72.3940282066,-164.268984794,26455183.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,252.645717628,36.594044759,Aantiquecigar.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,252.645717628,36.594044759,Aantiquecigar.png,26375641.thl.png,0,0,1,4.00355643686,0,0,255.282163003,0.480883006472
1,2,study,1,-133.327609639,57.400907154,Awhistl15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,397.831197089,142.530219332,Arubberducky2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-133.327609639,57.400907154,Awhistl15.png,gameboy.png,0,0,1,1.83122386411,0,0,145.158932326,1.51632989291
1,2,test1,2,397.831197089,142.530219332,Arubberducky2.png,ADINGHY.png,1,1,1,2.32051523123,280,187,125.943449215,2.02867922606
1,2,test1,10,141.35278711,6.7943864869,Aboxofchocola.png,Asandal7.png,0,0,1,2.81761343731,79,-265,278.854905975,5.54271634435
1,2,study,24,87.1434708153,122.531094608,Achildsplaype.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,268.520932854,-193.468460191,Aabacus.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-124.298584226,132.939028564,ACUTLERY5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,286.707877616,-118.09852726,Abox80.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,334.286332696,58.7248977277,Acampingknife.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,286.707877616,-118.09852726,Abox80.png,26373844.thl.png,1,1,1,2.13708471134,240,-184,80.7751814653,2.13099442422
1,2,study,25,-129.473390031,-405.631998706,26394018.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-38.2461467926,290.667869739,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,131.692624652,-130.508412568,Aclamp62.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-61.6845805346,-212.935470701,Aconchshe.png,Arubbergloves.png,1,1,1,3.00571816368,-141,-258,91.2236129842,2.01901625236
1,2,test1,23,72.3940282066,-164.268984794,26455183.thl.png,23041782.thl.png,0,0,1,3.7998831477,102,-201,47.177124159,2.7491069939
1,2,study,2,-165.969313146,215.151221631,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,-124.298584226,132.939028564,ACUTLERY5.png,ACOFFPOT3.png,0,0,1,1.85694783833,0,0,181.997042163,1.30394625058
1,2,test1,2,-165.969313146,215.151221631,26389125.thl.png,Aglasscontai3.png,1,1,1,2.18638359103,23,10,278.920105133,1.50320311263
1,2,study,11,-158.877324629,-28.3842984981,AAGATE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,-38.2461467926,290.667869739,9815480.thl.png,ABOWARRO8.png,0,0,1,2.1720039607,214,107,312.028852746,3.65135917021
1,2,test1,12,131.692624652,-130.508412568,Aclamp62.png,26421368.thl.png,0,0,1,2.2768756859,-166,175,426.563346904,4.41163798748
1,2,study,10,-301.970482961,20.8023191635,Acprmask2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,87.1434708153,122.531094608,Achildsplaype.png,26373407.thl.png,0,NA,NA,NA,NA,NA,NA,NA
1,2,test1,25,268.520932854,-193.468460191,Aabacus.png,26427111.thl.png,0,0,1,2.23261605669,132,-277,160.048377843,2.78152220277
1,2,test1,24,334.286332696,58.7248977277,Acampingknife.png,Ahandbag50.png,0,0,1,2.48967777612,-114,11,450.819589132,4.89336457523
1,2,test1,11,-158.877324629,-28.3842984981,AAGATE.png,26421357.thl.png,0,0,1,2.45059757307,-138,-91,66.0044601389,3.24300517002
1,2,test1,25,-129.473390031,-405.631998706,26394018.thl.png,DSCN6303-sm.png,0,0,1,1.57196777174,-139,-331,75.2375672679,3.05989297619
1,2,test1,10,-301.970482961,20.8023191635,Acprmask2.png,26424443.thl.png,1,1,1,2.29261440551,-293,106,85.6686312746,2.00378297176
1,2,study,0,191.502345999,-148.202063629,Abooties4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,191.502345999,-148.202063629,Abooties4.png,26442719.thl.png,1,1,1,1.97494678572,158,-209,69.4175500462,1.48793348949
1,2,study,0,-121.100728265,-147.199851586,AFOODBLEN.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-121.100728265,-147.199851586,AFOODBLEN.png,Adice10.png,0,0,1,1.33724993607,-141,-165,26.6988070729,2.65327548468
