block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,-111.113191553,354.816685888,8021410.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,205.261151991,-21.5527121848,AFLUTE6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,318.747418759,-149.935521702,26391514.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-181.996205462,58.3715356686,Abicyclerepa3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-181.996205462,58.3715356686,Abicyclerepa3.png,Aglasscontai3.png,0,0,1,3.72093401477,-144,235,180.669106495,2.85196409002
1,0,study,1,184.641923962,-298.556974733,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-244.431836204,-136.048064673,AHARMONS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,184.641923962,-298.556974733,8020414.thl.png,Aglass58.png,0,0,1,2.67641047388,174,-268,32.3570587424,2.48285519704
1,0,test1,2,-244.431836204,-136.048064673,AHARMONS2.png,ABEERBOT5.png,0,NA,NA,NA,NA,NA,NA,NA
1,0,test1,10,205.261151991,-21.5527121848,AFLUTE6.png,22911908.thl.png,0,0,1,3.18185132556,260,-177,164.803521717,1.65392222442
1,0,study,24,-240.963669435,-60.1638328766,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,254.339249389,-172.072019692,Acprmask2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-375.037420053,138.685472554,Atennisball2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,-300.851516415,44.856358291,Asewingpin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,103.761218644,-375.030811037,ASAFE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-300.851516415,44.856358291,Asewingpin.png,Abottleofwin4.png,0,0,1,1.98066671565,-187,150,154.975330881,1.74019621685
1,0,study,25,52.3215982563,173.614386095,ACUSHIO12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,238.574083588,-269.737499068,ABOOK23.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,126.2179326,365.500138706,airbottle1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-111.113191553,354.816685888,8021410.thl.png,ASUNBOX5.png,1,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,318.747418759,-149.935521702,26391514.thl.png,Acamcorde.png,1,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,109.317037875,159.75785283,Abox80.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,-375.037420053,138.685472554,Atennisball2.png,26442719.thl.png,0,0,1,3.31783317216,-16,15,379.744605122,1.48036382161
1,0,test1,2,109.317037875,159.75785283,Abox80.png,26423873.thl.png,1,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,59.4010137006,318.488478681,26374787.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,238.574083588,-269.737499068,ABOOK23.png,ALACES4.png,1,1,1,3.10419699363,-1,0,360.768706972,1.4423286505
1,0,test1,12,126.2179326,365.500138706,airbottle1.png,8079436.thl.png,0,0,1,1.78820723668,113,290,76.6484486912,3.74998198263
1,0,study,10,-86.8946977108,127.356604201,AMASCARA.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,-240.963669435,-60.1638328766,Arecordplaye2.png,ANAPKIN4.png,0,0,1,2.29924167506,0,0,248.36098078,1.1722921636
1,0,test1,25,254.339249389,-172.072019692,Acprmask2.png,Aclamp62.png,0,0,1,1.96466317959,-149,291,614.0995404,3.09753827751
1,0,test1,24,103.761218644,-375.030811037,ASAFE.png,corkscrew02.png,0,0,1,1.84027021937,18,-329,97.333561468,4.81823291816
1,0,test1,11,59.4010137006,318.488478681,26374787.thl.png,8021743.thl.png,1,1,1,2.25942010991,2,283,67.4856169339,1.34660683572
1,0,test1,25,52.3215982563,173.614386095,ACUSHIO12.png,AFILEFOL4.png,0,0,1,1.65497860312,41,148,28.0049167483,1.35451513343
1,0,test1,10,-86.8946977108,127.356604201,AMASCARA.png,Arubbergloves.png,0,0,1,1.87410471402,-137,145,53.1209067393,1.42567241751
1,0,study,0,-1.25554884122,-336.126060613,ADRESS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-1.25554884122,-336.126060613,ADRESS2.png,ACHEESEGR.png,1,1,1,2.14455227181,21,-294,47.6436190581,1.42054877058
1,0,study,0,-206.717667152,9.63160266258,26377777.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-206.717667152,9.63160266258,26377777.thl.png,ACAMLENSE.png,0,0,1,1.5385026373,-233,33,35.1687789674,1.24839707091
1,0,study,23,-164.583972837,135.049054163,26373407.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
