block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-187.311437946,197.65662916,26421368.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-160.157994925,264.60508224,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,-165.102847124,-28.1636636584,8254014.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-207.971689104,-2.32807460769,ALUNCHBO3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-207.971689104,-2.32807460769,ALUNCHBO3.png,AKNIFE13.png,0,0,1,1.41733173095,-155,-10,53.5243709511,1.54715663567
1,2,study,1,-302.946553285,-83.4951201108,Acompactdisc2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,-93.665431402,-352.596842493,Atoyboxwithb2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-302.946553285,-83.4951201108,Acompactdisc2.png,ABABYDOLL.png,0,0,1,1.99712363258,-198,99,210.518996555,3.98995794542
1,2,test1,2,-93.665431402,-352.596842493,Atoyboxwithb2.png,26466258.thl.png,0,NA,NA,NA,NA,NA,NA,NA
1,2,test1,10,-160.157994925,264.60508224,26389125.thl.png,ASKIPROP2.png,0,0,1,1.58382231183,-36,317,134.760658617,2.79707957804
1,2,study,24,112.939309376,151.313093699,Aextensionco8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,190.053775162,331.457887954,AAGATE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,299.443005145,-224.800882804,Apinkshoe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,106.533984982,-259.966200872,Asewingpin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,214.277509573,-317.460488697,26455183.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,106.533984982,-259.966200872,Asewingpin.png,Adigitalcamer.png,0,0,1,1.59001332894,196,-168,128.304130666,1.81662659533
1,2,study,25,-15.1960564639,-397.643421483,AADDBOOK.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,383.18689548,-103.830915332,Ababseat2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,341.858092969,-32.9841981486,AFILEFOL4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-187.311437946,197.65662916,26421368.thl.png,Acamcorde.png,0,0,1,1.6201274991,-149,103,102.115834822,2.14534574561
1,2,test1,23,-165.102847124,-28.1636636584,8254014.thl.png,26377133.thl.png,1,1,1,3.00544721447,-139,-166,140.286186933,2.58899689093
1,2,study,2,175.64755106,70.922098072,Abottleofwin4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,299.443005145,-224.800882804,Apinkshoe.png,26687176.thl.png,1,1,1,1.41441077366,235,-170,84.5933665733,2.25854479708
1,2,test1,2,175.64755106,70.922098072,Abottleofwin4.png,ACURLRIB2.png,1,1,1,1.7748496104,196,101,36.3166953654,1.70323621854
1,2,study,11,-4.60243039569,-317.558346614,26373407.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,383.18689548,-103.830915332,Ababseat2.png,Acamerabag.png,0,0,1,2.24137189612,293,178,295.909345837,2.3971968051
1,2,test1,12,341.858092969,-32.9841981486,AFILEFOL4.png,Acampingknife.png,0,0,1,1.84336051159,166,311,386.330425204,3.35880214348
1,2,study,10,-388.535921116,102.097905804,changepurse03.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,112.939309376,151.313093699,Aextensionco8.png,Ababytableand.png,0,0,1,1.54903435148,256,123,145.835497999,2.88887353241
1,2,test1,25,190.053775162,331.457887954,AAGATE.png,ANAPKIN4.png,0,0,1,1.55838651955,186,324,8.48841479938,1.788148541
1,2,test1,24,214.277509573,-317.460488697,26455183.thl.png,B_makeupbag.png,0,0,1,1.4801128339,11,-202,233.779533639,2.18761684187
1,2,test1,11,-4.60243039569,-317.558346614,26373407.thl.png,8245419.thl.png,1,1,1,1.41687439941,-3,-360,42.471893357,1.99294847809
1,2,test1,25,-15.1960564639,-397.643421483,AADDBOOK.png,ADRESS2.png,0,0,1,1.98558613472,-210,-188,286.179909477,2.6376473736
1,2,test1,10,-388.535921116,102.097905804,changepurse03.png,26424443.thl.png,1,1,1,1.61924322322,-325,69,71.6399653873,2.91830626875
1,2,study,0,-222.491704327,278.676729805,Afloppydisk6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-222.491704327,278.676729805,Afloppydisk6.png,Acompass20.png,1,1,1,1.70877104439,-205,232,49.8465327335,1.83169541508
1,2,study,0,-158.969560776,145.26523978,Aelectronicg9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-158.969560776,145.26523978,Aelectronicg9.png,Aglass58.png,1,1,1,1.33544573747,-119,121,46.758610439,1.36663618684
1,2,study,23,-364.692209934,33.7137285038,Apowerbar7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-310.842799035,165.248818527,AFLOURBA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,69.5291217843,293.968324853,Abicycleglove.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,33.0503392794,-269.827649542,AHARMONS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,33.0503392794,-269.827649542,AHARMONS2.png,Afirstaidkit3.png,0,0,1,1.27735736407,10,-228,47.7584590112,1.92337594926
1,2,study,23,-182.868665924,-379.328267183,Agreencup2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-8.88485043701,-197.735009977,AELEAGEN3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,334.04974389,202.517268075,Alighter12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-114.878143293,231.959312504,Aboardgame2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,412.775860789,11.031544166,Aclamp62.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-112.937466964,387.069734096,ACLARINE5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,10,-310.842799035,165.248818527,AFLOURBA2.png,ABEERBOT5.png,1,1,1,2.73424682952,-335,115,55.7540502727,2.54179303721
1,2,study,1,-84.0409791206,-166.459666819,22911908.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,-343.731014541,-137.031609175,26461587.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-84.0409791206,-166.459666819,22911908.thl.png,ALOOFA.png,1,1,1,1.50585194118,-3,-140,85.2511247141,1.88526878133
1,2,test1,2,-343.731014541,-137.031609175,26461587.thl.png,corkscrew02.png,0,0,1,1.57144701295,-353,-167,31.3690697998,1.47177240625
1,2,test1,12,-8.88485043701,-197.735009977,AELEAGEN3.png,ASCALE30.png,1,1,1,1.55590841919,-154,-127,161.43682439,4.84161309712
1,2,test1,11,412.775860789,11.031544166,Aclamp62.png,26373844.thl.png,0,0,1,1.48488687351,255,218,260.248273689,1.81871060096
1,2,test1,23,-364.692209934,33.7137285038,Apowerbar7.png,Acomputerbag.png,0,0,1,1.69331210665,-370,-18,51.9854051745,1.75810186006
1,2,study,12,284.761465075,34.1819947457,26387690.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
