block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,112.173798928,266.656842357,Aseat3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,48.9651424592,-288.908106091,AFIRSTA15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,46.4904596436,201.111713368,airbottle1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,318.723674298,209.898129324,Aelectronicg9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,318.723674298,209.898129324,Aelectronicg9.png,26688546.thl.png,0,0,1,1.37201558799,286,163,57.1863042494,1.36479346268
1,0,study,1,192.004387058,12.0282124938,Adigitalcamer.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-194.315957315,-339.35180816,26423873.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,192.004387058,12.0282124938,Adigitalcamer.png,Abrownbagwith.png,1,1,1,1.39018193632,222,-2,33.1138572435,1.89473567717
1,0,test1,2,-194.315957315,-339.35180816,26423873.thl.png,Awhistl15.png,1,1,1,2.21521656774,-194,-282,57.3526784746,2.56400245428
1,0,test1,10,48.9651424592,-288.908106091,AFIRSTA15.png,ADENSYRIN.png,1,1,1,2.32545414753,107,-273,60.1756805462,2.13331756555
1,0,study,24,347.171975385,-142.860379478,26424443.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,150.075966213,86.3734226369,Apinkshoe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-317.990261872,-42.0024918976,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,316.677597389,61.8582230688,AARCHERY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-406.11382489,76.5860443743,AAGATE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,316.677597389,61.8582230688,AARCHERY.png,Adress6.png,0,0,1,2.55965824239,-201,-4,521.84997881,6.01042495295
1,0,study,25,109.687306004,-369.382758467,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-192.216823242,332.760338942,311-863-217.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-99.0868629601,-350.045686977,26442809.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,112.173798928,266.656842357,Aseat3.png,26424133.thl.png,1,1,1,1.43623348884,124,316,50.7405778249,1.348697301
1,0,test1,23,46.4904596436,201.111713368,airbottle1.png,Alighter12.png,0,0,1,1.43248461746,-9,178,60.1110838885,2.28877392597
1,0,study,2,306.152169901,-290.498603392,26374787.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,-317.990261872,-42.0024918976,26375641.thl.png,26377777.thl.png,1,1,1,1.96728966571,-232,23,107.794476156,0.971386421472
1,0,test1,2,306.152169901,-290.498603392,26374787.thl.png,Apowerbar7.png,0,0,1,1.54929968528,218,-228,108.059615417,1.25410614163
1,0,study,11,342.265141126,-204.421389597,AGLASSCAS.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,-192.216823242,332.760338942,311-863-217.png,ANAPKIN4.png,0,0,1,1.52187982015,-239,310,52.0259421477,1.67755515873
1,0,test1,12,-99.0868629601,-350.045686977,26442809.thl.png,22908308.thl.png,1,1,1,2.4555454161,-188,-251,133.099940071,1.74210389517
1,0,study,10,-29.187467748,169.576951784,26421357.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,347.171975385,-142.860379478,26424443.thl.png,Aglass58.png,0,0,1,1.13241275027,336,-20,123.367280425,1.92524141446
1,0,test1,25,150.075966213,86.3734226369,Apinkshoe.png,26461587.thl.png,0,0,1,1.12139535695,-174,-13,338.969480932,1.97524954751
1,0,test1,24,-406.11382489,76.5860443743,AAGATE.png,Atoyboxwithb2.png,0,0,1,2.64835657552,-345,91,62.7906180054,1.32145020925
1,0,test1,11,342.265141126,-204.421389597,AGLASSCAS.png,8254014.thl.png,0,NA,NA,NA,NA,NA,NA,NA
