block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,-24.6139083472,-157.387101268,AFLOURBA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,40.2124081596,257.421175264,26373844.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,-239.429445532,-78.0165405581,airbottle1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,19.1198426263,151.214490674,changepurse03.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,19.1198426263,151.214490674,changepurse03.png,Aadjustablec2.png,0,0,1,1.73969642862,-9,169,33.2723592686,3.77337446055
1,0,study,1,-357.673218992,-195.221633986,8257947.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-85.8498973915,-120.720479844,26423873.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-357.673218992,-195.221633986,8257947.thl.png,ADOLL69.png,0,0,1,1.97487869355,-7,-1,400.866249049,1.87040406608
1,0,test1,2,-85.8498973915,-120.720479844,26423873.thl.png,AHANDPRE3.png,0,0,1,3.53672358309,0,0,148.133855469,3.30089048584
1,0,test1,10,40.2124081596,257.421175264,26373844.thl.png,Apowerbar7.png,1,1,1,2.82195478864,40,180,77.4214666384,2.81708161681
1,0,study,24,-161.130573429,-292.495635162,Abasket110.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-136.281979542,-196.664627164,ABIKLIGHT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,271.298234652,-103.833876496,26426317.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,-170.638069962,-85.9716459475,Aclock213.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,10.8233538226,-357.106097993,23041782.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-170.638069962,-85.9716459475,Aclock213.png,AELECRAZ7.png,1,1,1,1.85591873806,-202,-235,152.292550597,2.06985431197
1,0,study,25,-311.80539408,203.432462798,8021822.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,78.3394263122,296.475139672,8031659.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-117.142532175,318.882197117,Acompass20.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-24.6139083472,-157.387101268,AFLOURBA2.png,22925624.thl.png,0,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-239.429445532,-78.0165405581,airbottle1.png,AFILEFOL4.png,1,1,1,2.80576483964,-190,-149,86.498101713,2.00905849837
1,0,study,2,86.0858165534,-385.051640791,Adress6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,271.298234652,-103.833876496,26426317.thl.png,Aboots56.png,1,1,1,1.87980202102,288,-91,21.0631752516,3.39163504608
1,0,test1,2,86.0858165534,-385.051640791,Adress6.png,Acomputerbag.png,0,0,1,2.46505811342,39,-239,153.454084007,1.9981427317
1,0,study,11,-334.689518364,-36.0511480816,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,78.3394263122,296.475139672,8031659.thl.png,8253370.thl.png,0,0,1,2.2270597555,-118,247,202.477059861,5.10169719553
1,0,test1,12,-117.142532175,318.882197117,Acompass20.png,ACURLRIB2.png,1,1,1,2.95705095865,9,236,150.93507552,2.4192228087
1,0,study,10,-209.786186748,111.698989191,B_makeupbag.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,-161.130573429,-292.495635162,Abasket110.png,Ahandheldmir3.png,1,NA,NA,NA,NA,NA,NA,NA
1,0,test1,25,-136.281979542,-196.664627164,ABIKLIGHT.png,AARCHERY.png,1,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,10.8233538226,-357.106097993,23041782.thl.png,Achildsplaype.png,1,1,1,1.95213713177,-2,-129,228.466256469,5.5335523556
1,0,test1,11,-334.689518364,-36.0511480816,26375641.thl.png,26424087.thl.png,1,1,1,2.8689197606,-246,-119,121.434520225,1.92706343965
1,0,test1,25,-311.80539408,203.432462798,8021822.thl.png,26394018.thl.png,1,1,1,2.32076817492,-269,134,81.5669580932,1.84966614938
