block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-71.1350569278,402.286630242,ALUNCHBO3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-99.1228711587,143.289443172,ABLLIGHTB.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,312.262836858,-7.02138023336,APUTTER.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,169.963466002,142.891870419,Achampagnebo2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,169.963466002,142.891870419,Achampagnebo2.png,AGLASSCAS.png,1,1,1,1.24306905176,186,159,22.7297659746,1.59981827624
1,2,study,1,395.296702361,118.513516481,ABABYDOLL.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,-96.4785784601,299.17000781,AANTFRYI2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,395.296702361,118.513516481,ABABYDOLL.png,Aabacus.png,0,0,1,0.884311604314,393,152,33.5651518724,1.71590757463
1,2,test1,2,-96.4785784601,299.17000781,AANTFRYI2.png,ABOOK23.png,1,1,1,1.57101053465,-98,289,10.2831795843,1.8025610717
1,2,test1,10,-99.1228711587,143.289443172,ABLLIGHTB.png,AMASCARA.png,1,1,1,0.963189803995,-125,134,27.4939911891,1.35622972623
1,2,study,24,391.602754919,-92.0212264737,Aacupuncture2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-203.33587166,202.663862864,26374055.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,214.952519736,329.883104138,Abasket110.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-110.973427089,-114.873306931,Apocketwatch.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,184.09788287,-288.694837564,ACURLIR13.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-110.973427089,-114.873306931,Apocketwatch.png,A100FRAN3.png,0,0,1,1.26109807007,-98,-203,89.0765055538,1.53612635657
1,2,study,25,-323.205954452,219.571303976,ASAFE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,246.87974157,-66.7159435769,26461587.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,329.525687686,57.0009635724,26687176.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-71.1350569278,402.286630242,ALUNCHBO3.png,AWALKER11.png,1,1,1,1.55503085721,-118,409,47.3433440166,1.30279004201
1,2,test1,23,312.262836858,-7.02138023336,APUTTER.png,26442719.thl.png,1,1,1,1.08256693929,406,-15,94.0761081639,1.6296226494
1,2,study,2,-203.590188945,311.959753717,driverlicencepitt.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,214.952519736,329.883104138,Abasket110.png,ACURLER.png,1,1,1,1.91422156896,226,287,44.2832636633,1.0550284842
1,2,test1,2,-203.590188945,311.959753717,driverlicencepitt.png,26433849.thl.png,0,0,1,1.13248294033,-241,301,38.9821775261,1.33123179153
1,2,study,11,266.879283736,137.783687233,gameboy.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,246.87974157,-66.7159435769,26461587.thl.png,26421382.thl.png,1,1,1,1.09506279603,213,-60,34.5389748976,2.15562235191
1,2,test1,12,329.525687686,57.0009635724,26687176.thl.png,AFILEFOL4.png,0,0,1,1.04731240403,378,68,49.7065162393,1.44062599726
1,2,study,10,188.633460287,-44.5061911802,Aclock213.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,391.602754919,-92.0212264737,Aacupuncture2.png,ABOWARRO8.png,1,1,1,1.27816952858,358,-132,52.224969802,1.68330955692
1,2,test1,25,-203.33587166,202.663862864,26374055.thl.png,ACOMPACT.png,0,0,1,1.42250607349,-291,159,97.9363687184,1.84546054341
1,2,test1,24,184.09788287,-288.694837564,ACURLIR13.png,ADOLL69.png,1,1,1,1.49763307348,110,-355,99.4327451675,1.31980463117
1,2,test1,11,266.879283736,137.783687233,gameboy.png,ACONSTHA2.png,1,1,1,1.03561469726,284,168,34.7295908791,1.79561876412
1,2,test1,25,-323.205954452,219.571303976,ASAFE.png,B_makeupbag.png,1,1,1,1.55314503796,-357,199,39.5628116012,1.94888777286
1,2,test1,10,188.633460287,-44.5061911802,Aclock213.png,ADIAMCRYS.png,0,0,1,0.992842200212,114,-111,99.9578911632,1.7199582262
1,2,study,0,-177.027197859,-217.974123749,Aglass58.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-177.027197859,-217.974123749,Aglass58.png,26455183.thl.png,1,1,1,0.986399383284,-151,-212,26.7040293394,2.08970856387
1,2,study,0,-418.336356614,88.896010246,26440422.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-418.336356614,88.896010246,26440422.thl.png,26421357.thl.png,1,1,1,1.01795799192,-405,130,43.2133819718,1.55981109757
1,2,study,23,154.306174194,393.051817582,26428057.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,221.394782679,184.168746849,ANAPKIN4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,257.936439495,302.345627841,AOTOSCOP5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-302.625186156,-196.161649083,Aconchshe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-302.625186156,-196.161649083,Aconchshe.png,Arubberducky2.png,1,1,1,1.14317447878,-268,-243,58.2471856227,1.99667346012
