block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,80.6823551358,-421.110260563,8021410.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,-164.117420968,-382.882763231,ASAFE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,-15.359024426,299.042288296,Acandlehold17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-77.8506444696,-185.920199359,26391514.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-77.8506444696,-185.920199359,26391514.thl.png,Alighter12.png,1,1,1,0.95115474984,-103,-151,43.0338286337,2.49127747864
1,0,study,1,-325.469897977,208.466306368,ALUNCHBO3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,229.584912209,125.900724568,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-325.469897977,208.466306368,ALUNCHBO3.png,changepurse03.png,1,1,1,3.14504728373,-345,73,136.866888055,3.328032244
1,0,test1,2,229.584912209,125.900724568,8020414.thl.png,ACURLRIB2.png,0,0,1,1.55071165506,189,47,88.7268811374,2.99900862202
1,0,test1,10,-164.117420968,-382.882763231,ASAFE.png,26421382.thl.png,1,1,1,1.04728146084,-181,-345,41.4743923986,2.11838108301
1,0,study,24,174.511687319,255.613232074,Ababytableand.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-244.665278163,148.526303324,23041782.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,378.189514736,-36.1368390725,Ahandbag50.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,85.088251722,-268.673900089,AMASCARA.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,323.030787854,-238.504713977,26426317.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,85.088251722,-268.673900089,AMASCARA.png,Aclamp62.png,0,0,1,1.52365456708,104,-291,29.259339708,3.10187231749
1,0,study,25,261.116659546,-315.865966902,Acork6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-339.186490375,122.322832145,Acamcorde.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-278.92874562,88.3039483524,26424087.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,80.6823551358,-421.110260563,8021410.thl.png,B_makeupbag.png,1,1,1,0.848858492449,115,-394,43.7340482557,2.70856390428
1,0,test1,23,-15.359024426,299.042288296,Acandlehold17.png,A100FRAN3.png,0,0,1,1.32505685929,-8,267,32.8764882513,2.54851808585
1,0,study,2,-381.81353051,9.73278152038,ACUTLERY5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,378.189514736,-36.1368390725,Ahandbag50.png,AADDBOOK.png,0,0,1,1.01148520783,303,120,173.297938943,2.07238731999
1,0,test1,2,-381.81353051,9.73278152038,ACUTLERY5.png,AWALKER11.png,1,1,1,1.33960219007,-345,4,37.2572249719,2.04227807932
1,0,study,11,176.075688441,-10.8976332343,ACLARINE5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,-339.186490375,122.322832145,Acamcorde.png,AFLUTE6.png,0,0,1,1.92061790358,236,207,581.386034804,4.30976110697
1,0,test1,12,-278.92874562,88.3039483524,26424087.thl.png,ALACES4.png,0,0,1,1.36479289923,-277,148,59.7272018596,3.72631859966
1,0,study,10,308.267363001,241.41756648,AGLASSCAS.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,174.511687319,255.613232074,Ababytableand.png,26434250.thl.png,1,1,1,1.27049060259,217,214,59.4719917114,2.91387833934
1,0,test1,25,-244.665278163,148.526303324,23041782.thl.png,ATOILBAG2.png,0,0,1,1.22659160383,-362,183,122.29420555,4.64761276077
1,0,test1,24,323.030787854,-238.504713977,26426317.thl.png,ACOFFPOT3.png,0,0,1,1.44452620298,254,-239,69.0325646346,1.70406341273
1,0,test1,11,176.075688441,-10.8976332343,ACLARINE5.png,26375641.thl.png,1,1,1,0.973112981766,133,-6,43.3532207099,2.84896546882
1,0,test1,25,261.116659546,-315.865966902,Acork6.png,Acamerabag.png,0,0,1,1.12399938889,233,-346,41.2141540586,2.40678652376
1,0,test1,10,308.267363001,241.41756648,AGLASSCAS.png,22911908.thl.png,0,0,1,1.83298387658,354,25,221.196829019,3.53645928111
1,0,study,0,277.523705094,-64.1518826749,ABIKLIGHT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,277.523705094,-64.1518826749,ABIKLIGHT.png,Anotepad9.png,1,1,1,1.31702508219,312,-103,51.9402650182,1.91812535189
1,0,study,0,-234.854877888,-322.572144864,26434233.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-234.854877888,-322.572144864,26434233.thl.png,Adigitalcamer.png,0,0,1,1.22340714652,-183,-305,54.7513345579,2.57953734789
1,0,study,23,-208.81934226,66.7268738357,26772987.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,228.887211298,-259.3832985,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,35.1929340808,307.408285825,Abandleaders2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-47.7083998817,-328.148679864,Arubbergloves.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-47.7083998817,-328.148679864,Arubbergloves.png,ACOWCREAM.png,1,1,1,1.41490491573,-140,-297,97.4062611421,5.65488885622
1,0,study,23,-335.270567545,-63.5969436105,26433849.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,271.980451071,76.2508241452,Agardeningrak.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-166.535238931,191.594071346,Arubberducky2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,44.4488659519,367.982412096,excedrin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-33.2451632293,-154.829914833,Acprmask2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,5.17688927339,413.037594251,ADRESS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,10,228.887211298,-259.3832985,9815480.thl.png,Aelectronicor.png,1,1,1,1.42743824888,222,-199,60.7748008403,4.92227543984
1,0,study,1,-352.078290918,63.705534714,22875816.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-355.364235527,-147.645091162,Afloppydisk6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-352.078290918,63.705534714,22875816.thl.png,ASUNBOX5.png,0,0,1,1.03836534172,-310,174,118.048513922,2.30993129965
1,0,test1,2,-355.364235527,-147.645091162,Afloppydisk6.png,Aelectronicg9.png,1,1,1,2.18370922282,-215,-211,153.999880159,2.95116557926
1,0,test1,12,271.980451071,76.2508241452,Agardeningrak.png,Asandal7.png,1,1,1,1.1531994734,-222,188,506.462796604,5.12091164291
1,0,test1,11,-33.2451632293,-154.829914833,Acprmask2.png,AANTFRYI2.png,1,1,1,1.33971904777,-57,-171,28.7361083709,1.49395212065
1,0,test1,23,-208.81934226,66.7268738357,26772987.thl.png,Abottleofwin4.png,1,1,1,0.915838637389,-212,11,55.817569377,1.83524482604
1,0,study,12,-266.524567977,194.575272037,Apairofrubbe3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,35.1929340808,307.408285825,Abandleaders2.png,ALOOFA.png,0,0,1,1.08743836917,18,303,17.7490835319,2.18582689576
1,0,study,11,-288.592888708,-225.444188346,Aextensionco8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-335.270567545,-63.5969436105,26433849.thl.png,AFIREPANT.png,1,NA,NA,NA,NA,NA,NA,NA
