block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-66.2077338602,-129.121025918,26424478.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-274.165475755,-322.20951374,22908308.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,-220.204895895,139.213619843,Alighter12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,348.259097654,131.460173896,8021822.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,348.259097654,131.460173896,8021822.thl.png,Aabacus.png,0,0,1,1.92840124853,323,157,35.9208119582,1.89677086473
1,2,study,1,-14.0504943446,-353.866926173,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,29.3497454438,-203.168719477,AELECRAZ7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-14.0504943446,-353.866926173,26389125.thl.png,26455183.thl.png,0,0,1,1.50003779121,10,-361,25.0859925145,1.33320247568
1,2,test1,2,29.3497454438,-203.168719477,AELECRAZ7.png,Acork6.png,1,1,1,1.72487963922,6,-162,47.3294208251,1.27450211719
1,2,test1,10,-274.165475755,-322.20951374,22908308.thl.png,26466258.thl.png,0,0,1,1.11019647866,-254,-259,66.3482406673,1.19749176502
1,2,study,24,-195.512906802,249.80465166,Afirstaidkit3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,296.766173402,-144.477109057,22875816.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,415.276706089,71.4176002235,Asandal7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-202.546499434,-330.587555098,8079436.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-354.311545948,41.2685598452,26434233.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-202.546499434,-330.587555098,8079436.thl.png,ABEERBOT5.png,1,1,1,1.93366290815,-297,-241,130.182156218,1.86879916303
1,2,study,25,163.40310828,160.215759512,AFLOURBA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-183.430988127,174.219863804,AHUNTVES2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
