block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,136.0084294,-88.7889941225,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,-396.403226943,-57.3351307495,26377133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,-199.796886887,342.030309365,26424478.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-167.402353483,-3.0019781522,ACHAIR.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-167.402353483,-3.0019781522,ACHAIR.png,Abeany2.png,0,0,1,1.77943741297,-129,-8,38.7262311031,1.44405516004
1,0,study,1,-86.6795771708,-416.707208676,Aconchshe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,40.5752070449,-267.619493146,DSCN6303-sm.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-86.6795771708,-416.707208676,Aconchshe.png,AADDBOOK.png,1,1,1,1.59054777224,-178,-334,123.206744915,1.93264975562
1,0,test1,2,40.5752070449,-267.619493146,DSCN6303-sm.png,ABALLYAR4.png,0,0,1,1.05861295015,8,-220,57.6954091888,3.38195497508
1,0,test1,10,-396.403226943,-57.3351307495,26377133.thl.png,ACLARINE5.png,0,0,1,1.36337770254,-390,-76,19.7326799857,4.39890339691
1,0,study,24,148.867731265,402.5527266,Afirstaidkit3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-269.054910723,293.159273624,ALUNCHBO3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,310.053545386,100.323882111,ABIKLIGHT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,300.246907863,30.5460686963,Aboardgame2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,105.992428867,146.917957208,Aelectronicor.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,300.246907863,30.5460686963,Aboardgame2.png,8021504.thl.png,0,0,1,2.14330399246,249,3,58.181023248,1.12004970456
