block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,2,study,23,-206.282299077,-207.989828989,ALACES4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,299.156354734,-109.74064097,AELECRAZ7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,23,-175.847661046,-71.6705441603,ACURLRIB2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-250.537870931,318.135478591,ACOWCREAM.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-250.537870931,318.135478591,ACOWCREAM.png,Aelectronicor.png,0,0,1,1.59036378376,-278,246,77.1861114743,2.45169481263
1,2,study,1,-203.737270462,-137.559028144,ACOMPACT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,67.3458755489,-374.549717497,Aclock213.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-203.737270462,-137.559028144,ACOMPACT.png,Aglasscontai3.png,1,1,1,1.40202372149,-177,-141,26.9577803063,2.18263037503
1,2,test1,2,67.3458755489,-374.549717497,Aclock213.png,AARROWS2.png,0,NA,NA,NA,NA,NA,NA,NA
1,2,test1,10,299.156354734,-109.74064097,AELECRAZ7.png,Anotepad9.png,0,0,1,1.90894962102,208,-139,95.7370936428,2.23655230738
1,2,study,24,-394.045831824,52.7246160611,22869912.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-204.961034158,84.3135135162,Aadjustablec2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,395.947117232,-41.4806646398,Adress6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,1,-301.722953487,-21.603978567,26440422.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-66.5533128537,-254.213856328,Ablackleather.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-301.722953487,-21.603978567,26440422.thl.png,Abicycleshoe.png,0,0,1,1.38122030906,-285,6,32.2743986166,1.73209607601
1,2,study,25,-297.104993794,-305.003495307,AOTOSCOP5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,-297.839788968,-227.893622882,Aboardgame2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,207.237235943,-309.742287441,26421357.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,23,-206.282299077,-207.989828989,ALACES4.png,26421740.thl.png,0,0,1,2.16187416948,-234,-166,50.3131859759,2.75184058771
1,2,test1,23,-175.847661046,-71.6705441603,ACURLRIB2.png,8245419.thl.png,1,1,1,1.81063812412,-267,20,129.275819717,3.33349546418
1,2,study,2,-252.241150409,143.066720079,8248429.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,12,395.947117232,-41.4806646398,Adress6.png,Achampagnebo2.png,0,0,1,1.66077133641,347,-9,58.7436282568,1.65751505084
1,2,test1,2,-252.241150409,143.066720079,8248429.thl.png,AAGATE.png,1,1,1,1.38998722285,-280,110,43.1736228199,2.34193967283
1,2,study,11,-17.6300302162,-310.088723657,AFIRSTA15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,11,-297.839788968,-227.893622882,Aboardgame2.png,Acalligraphy2.png,1,1,1,1.84003841877,-225,-234,73.0952987431,2.08511553705
1,2,test1,12,207.237235943,-309.742287441,26421357.thl.png,Agardeningrak.png,0,0,1,1.45012451895,132,-244,99.9134126645,1.8845092468
1,2,study,10,161.51753128,-133.355741623,Atennisball2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,24,-394.045831824,52.7246160611,22869912.thl.png,8079436.thl.png,1,1,1,2.50014972314,-332,7,77.0741575407,1.82129392587
1,2,test1,25,-204.961034158,84.3135135162,Aadjustablec2.png,26378596.thl.png,0,0,1,1.2531442102,-291,75,86.5415806259,2.19386634417
1,2,test1,24,-66.5533128537,-254.213856328,Ablackleather.png,AHARMONS2.png,0,0,1,1.40562433936,-152,-276,88.1803402147,1.84655220807
1,2,test1,11,-17.6300302162,-310.088723657,AFIRSTA15.png,Acamcorde.png,1,1,1,1.80660751462,-10,-282,29.1065930296,2.56366814673
1,2,test1,25,-297.104993794,-305.003495307,AOTOSCOP5.png,ACUSHIO12.png,1,1,1,1.1436734423,-254,-330,49.828362775,1.80721049942
1,2,test1,10,161.51753128,-133.355741623,Atennisball2.png,26424478.thl.png,1,1,1,0.993258381262,125,-140,37.117061578,1.75668930262
1,2,study,0,-297.648191106,200.365252033,B_makeupbag.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-297.648191106,200.365252033,B_makeupbag.png,ASAFE.png,1,1,1,1.62699870206,-295,232,31.7453964393,2.89271312021
1,2,study,0,115.383532996,-184.419813797,Acandlehold17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,115.383532996,-184.419813797,Acandlehold17.png,Arubberducky2.png,0,0,1,1.56507172808,99,-141,46.4079775859,1.97023719177
1,2,study,23,18.0009141998,146.935541024,Abasket110.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,10,-151.533205879,80.2665738445,ACOFFPOT3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,-61.7585672608,207.540687572,26455183.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,0,-237.771022907,-295.226089163,AFUNNEL4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,0,-237.771022907,-295.226089163,AFUNNEL4.png,Agreencup2.png,0,0,1,1.61188913509,-300,-200,113.756114769,1.88518593647
1,2,study,23,-154.94226442,362.648233742,ADIAMCRYS.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,12,-325.804611297,-176.865197842,26466258.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,24,81.9914523416,-126.037193867,26387690.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,-111.63332701,402.463173841,Aboxofchocola.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,11,175.039404928,166.395198035,AFLUTE6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,25,315.105725367,-183.593421092,ACLARINE5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,10,-151.533205879,80.2665738445,ACOFFPOT3.png,Aabacus.png,1,1,1,1.58771421015,-167,128,50.1767046838,2.07153529488
1,2,study,1,-334.766213012,42.1805161974,Aglass58.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,study,2,69.5234979488,381.285606449,ACUSHIO60.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,test1,1,-334.766213012,42.1805161974,Aglass58.png,311-863-217.png,0,0,1,1.89577680081,-355,-19,64.4395972835,1.75626011379
1,2,test1,2,69.5234979488,381.285606449,ACUSHIO60.png,APUTTER.png,1,1,1,1.55302798003,79,335,47.2457559517,2.2620511353
1,2,test1,12,-325.804611297,-176.865197842,26466258.thl.png,26442809.thl.png,0,0,1,1.61001791991,-173,-206,155.557339687,2.29390108399
1,2,test1,11,175.039404928,166.395198035,AFLUTE6.png,26424291.thl.png,0,0,1,1.4994004108,249,75,117.572326027,1.86677435599
