block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,110.27529613,-406.52085188,AMAKEUPMI.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,322.208219455,-107.413825285,26421382.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,23.8037817735,-195.073650742,A100FRAN3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-1.4809303667,187.273206923,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-1.4809303667,187.273206923,ACONSTHA2.png,AFOODBLEN.png,1,1,1,1.04926567711,10,174,17.5496377199,1.64019154664
1,0,study,1,123.075426452,221.637461228,ACOFFPOT3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,178.865506585,-228.753573811,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,123.075426452,221.637461228,ACOFFPOT3.png,26374055.thl.png,1,1,1,1.42068100907,134,176,46.9267959116,2.83809715882
1,0,test1,2,178.865506585,-228.753573811,8020414.thl.png,dvdmovie.png,1,1,1,1.25388396811,163,-221,17.658771363,2.45055635273
1,0,test1,10,322.208219455,-107.413825285,26421382.thl.png,Ahandheldmir3.png,0,0,1,1.3075344786,340,-135,32.8259728013,1.90147584584
1,0,study,24,-186.343961613,77.4477197968,26424443.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-224.357517697,-77.7449449884,Agraduationh2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-332.122118567,-98.0010781233,26442719.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,-27.7295651764,361.216133912,AANTFRYI2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-212.775693418,-203.584348245,AHUNTVES2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-27.7295651764,361.216133912,AANTFRYI2.png,26394018.thl.png,1,1,1,1.03726805374,8,303,68.3060764157,2.61513714399
1,0,study,25,232.038304417,92.9971401038,26424133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-281.94261913,21.70403412,AMASCARA.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,198.292058651,-278.658082364,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,110.27529613,-406.52085188,AMAKEUPMI.png,Abandleaders2.png,1,1,1,1.53737216815,42,-349,89.2757775804,2.35770016722
1,0,test1,23,23.8037817735,-195.073650742,A100FRAN3.png,Ababmonit.png,0,0,1,1.50314342976,79,-176,58.3988583719,1.75920082163
1,0,study,2,-371.571463081,-161.113164634,ACOWCREAM.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
