block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,-317.432656537,-83.3585460512,AMAKEUPMI.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,196.493494829,289.521263045,Abooties4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,-247.953068421,-334.378791039,Agrater10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,72.3203919685,-201.806807129,Aelectronicg9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,72.3203919685,-201.806807129,Aelectronicg9.png,AFLUTE6.png,1,1,1,1.10191015434,97,-165,44.3150550448,1.88861602079
1,0,study,1,-318.479082189,90.6588253608,8031659.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-370.162416473,-178.507031126,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-318.479082189,90.6588253608,8031659.thl.png,ACAMLENSE.png,1,1,1,1.10481337737,-307,170,80.1672708843,1.09298927803
1,0,test1,2,-370.162416473,-178.507031126,9815480.thl.png,8052266.thl.png,1,1,1,1.21114848275,-349,-157,30.1728397541,1.98238713667
1,0,test1,10,196.493494829,289.521263045,Abooties4.png,AKNIFE13.png,0,0,1,1.49727698788,230,249,52.5800213728,1.10552288592
1,0,study,24,154.422719627,66.5493125433,Aglasscontai3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-152.541709449,-283.466574894,Atoyboxwithb2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,362.453042527,3.03855653921,Aseat3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,10.6843221962,235.944319238,ANAPKIN4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,1.52799900597,356.517647231,ABOWARRO8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,10.6843221962,235.944319238,ANAPKIN4.png,Aconchshe.png,0,0,1,1.07359976321,-7,290,56.8748791138,2.40579432156
1,0,study,25,90.9233174015,-312.30943258,Adigitalcamer.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,200.573112013,183.560657295,311-863-217.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-64.4444489447,-256.666998093,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,-317.432656537,-83.3585460512,AMAKEUPMI.png,Achildsplaype.png,1,1,1,1.17419988289,-388,-45,80.3189144506,2.03944692202
1,0,test1,23,-247.953068421,-334.378791039,Agrater10.png,Apinkshoe.png,1,1,1,1.9339768542,-296,-283,70.3440672896,2.45347457007
1,0,study,2,22.5494562891,-293.539180122,26424443.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,362.453042527,3.03855653921,Aseat3.png,Aadjustablec2.png,0,0,1,1.24928889144,346,-15,24.414998063,0.921404827386
1,0,test1,2,22.5494562891,-293.539180122,26424443.thl.png,AHUNTVES2.png,1,1,1,1.18493975699,-35,-304,58.4924667943,2.78051296715
1,0,study,11,-113.682462846,-169.603130442,26424087.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,200.573112013,183.560657295,311-863-217.png,ASHAMPO2.png,1,1,1,1.10165589955,161,195,41.1933217395,1.36646345165
1,0,test1,12,-64.4444489447,-256.666998093,8020414.thl.png,Acompactdisc2.png,1,1,1,1.25893768203,120,-217,188.661669356,1.31842284743
