block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,study,23,334.752797422,-40.7828196569,AFILEFOL4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,70.3464402692,275.79936874,Abicycleglove.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,23,-151.341129899,-58.5223374417,26434250.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-102.915186867,-396.417293348,22925624.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-102.915186867,-396.417293348,22925624.thl.png,Ahandbag50.png,0,0,1,1.03855243418,-153,-333,80.8099102968,1.85443935264
1,0,study,1,78.9290272158,131.167089127,changepurse03.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,-29.2438767491,217.590610327,Aglasscontai3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,78.9290272158,131.167089127,changepurse03.png,AANTIRO13.png,1,1,1,1.49023752101,108,134,29.2086775228,2.22040015925
1,0,test1,2,-29.2438767491,217.590610327,Aglasscontai3.png,8055181.thl.png,1,1,1,1.25259935297,-39,181,37.8689147587,2.07725971937
1,0,test1,10,70.3464402692,275.79936874,Abicycleglove.png,26394018.thl.png,0,0,1,1.16629699711,178,244,112.251898759,2.00086223334
1,0,study,24,-94.5322461953,-295.143512114,AKNIFE13.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,281.31062306,135.814905195,ACAMLENSE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-61.9000708619,311.521221145,ACOFFPOT3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,286.782875919,235.208847126,DSCN6303-sm.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-316.954130153,3.17807793067,26424443.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,286.782875919,235.208847126,DSCN6303-sm.png,26424291.thl.png,0,0,1,1.86031964049,238,233,48.8328576731,2.45848217327
1,0,study,25,-93.1797223425,-207.568900425,ABANJO5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,-265.776512883,-302.809787771,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,-368.310949067,145.299002708,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,334.752797422,-40.7828196569,AFILEFOL4.png,26391514.thl.png,0,0,1,2.20015112776,260,-235,208.106448393,3.94116934761
1,0,test1,23,-151.341129899,-58.5223374417,26434250.thl.png,Atoyboxwithb2.png,1,1,1,1.15013271943,-134,-51,18.9023899745,1.76086175535
1,0,study,2,39.262093768,-330.806453203,8248429.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,-61.9000708619,311.521221145,ACOFFPOT3.png,AELEAGEN3.png,1,1,1,1.38751323707,-111,257,73.3714290207,1.98988494836
1,0,test1,2,39.262093768,-330.806453203,8248429.thl.png,driverlicencepitt.png,1,1,1,2.08832920156,15,-291,46.6176244631,2.85414904729
1,0,study,11,80.7872453987,-183.738117668,8021743.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,-265.776512883,-302.809787771,9815480.thl.png,Asandal7.png,0,0,1,1.53514076397,-240,-221,85.7745299703,1.88226384297
1,0,test1,12,-368.310949067,145.299002708,ACONSTHA2.png,26432148.thl.png,1,1,1,1.11936953478,-328,139,40.8001231591,1.60548511427
1,0,study,10,210.478573541,-242.430173019,AJOYSTIC1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,-94.5322461953,-295.143512114,AKNIFE13.png,gameboy.png,1,1,1,1.21800339222,-154,-189,121.667000072,1.62158858962
1,0,test1,25,281.31062306,135.814905195,ACAMLENSE.png,AHANDPRE3.png,1,1,1,1.14396856632,261,15,122.510255597,2.20559078828
1,0,test1,24,-316.954130153,3.17807793067,26424443.thl.png,26687176.thl.png,0,0,1,1.928627491,-203,-84,143.476691663,1.77708488889
1,0,test1,11,80.7872453987,-183.738117668,8021743.thl.png,AADDBOOK.png,1,1,1,1.18513171561,132,-164,54.8847840748,1.82141979132
1,0,test1,25,-93.1797223425,-207.568900425,ABANJO5.png,AHUNTVES2.png,1,1,1,1.05527753569,-135,-208,41.8224995689,1.55533152539
1,0,test1,10,210.478573541,-242.430173019,AJOYSTIC1.png,Ahandheldmir3.png,1,1,1,1.11503732204,154,-248,56.752552734,1.80428531952
1,0,study,0,162.265783337,285.491970286,Apinkshoe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,162.265783337,285.491970286,Apinkshoe.png,ALUNCHBO3.png,0,0,1,1.0557929324,196,257,44.1564235944,1.59781755507
1,0,study,0,-26.4765681083,-400.437129234,Aantiquecigar.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-26.4765681083,-400.437129234,Aantiquecigar.png,ADIAMCRYS.png,0,0,1,1.01803999301,-130,-308,138.786612509,1.54926861543
1,0,study,23,-319.465576083,-198.825142711,Aclog6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,141.624130683,360.662170891,26374787.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,8.44643781611,-158.273920998,26374055.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-33.6193506775,-244.643660804,B_makeupbag.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-33.6193506775,-244.643660804,B_makeupbag.png,ACLARINE5.png,0,0,1,0.97619415354,-82,-158,99.2361385103,1.63405528292
1,0,study,23,-339.027540229,-51.5893813672,AFIREPANT.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,126.422017244,-146.987079777,AELECRAZ7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,24,-205.201802241,-87.2051383824,26389125.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,17.8386293993,-218.379841845,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,140.704227665,218.891603744,Acamerabag.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,165.916520711,-80.7721116621,Alighter12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,10,141.624130683,360.662170891,26374787.thl.png,26423873.thl.png,1,1,1,1.66517051775,119,285,78.9722444477,2.08130413666
1,0,study,1,-153.015658557,64.8499976436,22908308.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,290.443142012,-211.031269755,Aextensionco8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-153.015658557,64.8499976436,22908308.thl.png,26373844.thl.png,0,0,1,1.20454284828,-267,83,115.420330444,1.798279454
1,0,test1,2,290.443142012,-211.031269755,Aextensionco8.png,Abicyclerepa3.png,0,0,1,1.23900500778,237,-223,54.7669602207,1.92218127195
1,0,test1,12,126.422017244,-146.987079777,AELECRAZ7.png,Apowerbar7.png,0,0,1,1.35939334147,136,-132,17.7862394536,2.47618531156
1,0,test1,11,140.704227665,218.891603744,Acamerabag.png,Abrownbagwith.png,1,1,1,2.53919886891,-297,-140,566.028421684,1.76375233196
