block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,-278.159393486,-295.616398203,Ahotwaterbot2.png,-262,-303,17.7663607228,1.66704125237,5,1.584
1,1,-136.275840657,-202.856049989,ABLACSUI3.png,-123,-123,80.9520639944,2.04527239036,5,1.084
1,2,181.557355549,135.934226119,26687931.thl.png,140,125,42.9717477073,3.00113665638,5,0.811
1,10,297.35999717,17.848772765,A4DOMINO.png,279,-202,220.6140802,5.00691117207,NA,NA
1,1,73.8513250737,-319.069179111,ABLUCAND5.png,153,-262,97.5776816031,1.94709140249,5,0.609
1,23,272.156446725,-257.936241089,Ajacket12.png,338,-224,74.0745703131,5.01434739912,2,2.466
1,23,2.64113556453,-289.710795957,ASTAMPS.png,16,-351,62.7281897649,3.35228141444,5,0.996
1,12,-143.016290884,-253.45039174,Abinder6.png,-136,-160,93.7134144833,4.39310996141,NA,NA
1,2,-223.827992988,-198.601258915,APLASCONT.png,-153,-197,70.8460910769,3.64565297402,4,0.668
1,11,-191.414661936,-381.780040147,Alipstick3.png,-273,-332,95.5731122439,2.53052528016,5,0.572
1,12,-40.256164485,193.951226037,Ablanket2.png,-52,205,16.1243008743,4.88646022556,2,1.559
1,24,161.166414398,72.7200999884,A_teabag.png,134,134,67.0316359394,4.98057366489,2,1.173
1,25,41.5677372598,207.914924603,Aspoolofthre6.png,-16,201,57.9815535794,3.09314985899,3,0.97
1,24,-348.119384217,223.49905515,Abaseballcap.png,-314,263,52.196331513,2.49430121901,5,0.961
1,11,361.220814935,-106.785683635,ADOGLEAS2.png,379,-155,51.3879336433,3.83116030972,4,0.648
1,25,157.905466796,195.634976217,AKEYHOL10.png,137,130,68.8838779757,3.47463500267,3,0.706
1,10,189.679940316,-107.791060234,Ahighlightin2.png,161,-85,36.6329278535,3.75024239207,3,0.676
1,0,-170.806890607,18.1517813689,ANAILFILE.png,-242,3,72.7876040523,2.14296670584,5,1.456
1,0,-224.722945505,-303.090511977,26425322.thl.png,-226,-312,9.00054692841,2.22468802193,5,2.135
1,0,69.2354199366,-201.630871254,Anailscissors.png,70,-143,58.6358563222,1.7319847038,5,0.955
1,10,144.441842814,-368.880763901,ACANE2.png,148,-372,4.73181956533,2.05730217369,4,1.061
1,1,-26.4225234552,-246.639453173,Adecorati133.png,-2,-208,45.7106879561,2.53195468895,5,1.287
1,2,-106.766883816,166.923678044,AFISHNET3.png,-114,184,18.5450462733,2.45873811189,5,1.12
1,12,9.57910166507,-422.445386837,26444138.thl.png,10,-408,14.4515174384,3.07394474046,5,0.834
1,11,143.771140567,-86.7424009582,045.png,101,-88,42.7896251536,1.96232332382,5,0.779
1,23,-84.5764135663,365.514385454,Aspraybottle4.png,-125,386,45.3180620005,2.16258891579,5,0.658
1,24,92.565772958,129.921250522,Ablouse2.png,132,143,41.5465034667,4.37463109009,4,0.915
1,23,315.196687394,136.712999746,22949719.thl.png,384,124,69.9679654418,4.22484885948,3,0.75
1,24,-262.044243083,56.1967619429,Aearsyringe.png,-204,66,58.866269047,4.48202389153,4,1.287
1,25,-306.550204682,-250.986618675,ACOLOGNE.png,-298,-286,36.0422373319,2.52215904277,4,0.871
1,25,296.082013732,-199.850876673,26440756.thl.png,305,-281,81.6376793881,3.4370843675,4,1.851
1,12,356.867747651,-208.081913448,8080484.thl.png,-217,-283,578.737342398,5.0014441153,2,2.232
1,11,294.840113402,75.8464427678,26432899.thl.png,237,202,138.781118027,1.79651532508,4,0.66
1,10,-121.507738509,78.0946713774,Ascarf7.png,-129,124,46.5127206063,1.65173856728,5,0.708
1,1,-327.250277643,167.692409503,Athermosand12.png,-335,243,75.7052929663,3.09324810468,5,0.937
1,2,122.225672091,-132.564004443,26422507.thl.png,121,-122,10.6348700954,3.93191289995,5,1.315
1,0,234.208742347,246.09549414,Alock34.png,220,188,59.8078155302,2.20294749085,5,1.629
1,0,-266.193133083,195.513198095,8048786.thl.png,-290,199,24.0608540984,2.51008251682,5,0.948
1,11,-355.397831697,-91.9447769458,8244991.thl.png,-376,-125,38.9499308077,2.72830770304,4,2.048
1,12,-23.6521863316,-359.296939388,ABROKUMBR.png,7,-411,60.1062642621,2.177327157,5,1.071
1,2,99.627396488,218.291023182,26387436.thl.png,-102,-155,424.26382712,4.11437732074,2,0.58
1,1,-95.5497397331,240.519806524,Asafetybelt.png,-137,248,42.1197978465,2.06084856531,5,3.24
1,24,-282.037023338,114.590930931,23029830.thl.png,-297,139,28.6302868204,5.02095954167,4,0.998
1,25,-228.607715804,260.051853432,22925228.thl.png,-410,49,278.291296312,5.0049856198,1,1.428
1,23,-81.5675314235,-118.684939316,Athimble2.png,243,-281,362.891528393,5.14450375596,3,2.4
1,10,-288.31165256,243.133888644,Aelasticbands.png,-260,286,51.3717156951,1.85608860711,4,0.84
1,24,205.289629472,-329.073738025,26375982.thl.png,209,-334,6.16724464447,3.7898121574,3,0.75
1,25,-171.196957711,-85.3345157909,26439297.thl.png,-3,408,521.218918549,4.90011741873,2,0.813
1,12,-10.2310318828,303.701494342,ADANGEAR5.png,-3,389,85.6044560145,2.86121737724,5,3.127
1,11,-184.231714265,380.631640646,A1OCLOC2.png,-219,276,110.257035682,3.36971104564,2,0.745
1,23,-353.786794202,-26.5938251392,26432607.thl.png,-379,195,223.023606568,5.00460258219,2,0.906
1,10,400.739603632,15.1547261994,Abackpack11.png,422,19,21.6053369406,1.91106923064,5,0.534
1,1,377.140011346,-155.103732507,ABISHOP2.png,361,-175,25.619551643,2.05674636737,5,0.71
1,2,-84.3999145974,-286.718780743,Abottleopener.png,-130,-268,49.2926012829,2.04745791387,5,1.457
2,2,-204.257402393,339.699315806,Aflashlight3.png,-144,153,196.182540165,1.96509640664,3,0.994
2,1,154.395893829,-213.028707201,8079958.thl.png,160,-158,55.3133313245,1.83902168274,5,0.694
2,10,-171.534592798,85.6886546689,26687325.thl.png,-132,-112,201.603046139,1.61689800816,5,2.424
2,12,286.848640225,6.0989653309,AAXE4.png,319,-44,59.5282811999,4.5796484598,2,1.301
2,10,-260.032358762,105.390662405,A52ZX.png,-188,0,127.655209181,3.93438655324,2,0.535
2,2,-261.712060315,270.499734819,ACOMPAS20.png,-280,263,19.766000108,2.65890847147,5,0.965
2,12,143.296104263,-396.119756472,26372785.thl.png,256,-343,124.594849982,3.44890411338,3,0.631
2,25,156.782790092,174.06835046,8250565.thl.png,302,244,161.1783908,3.2271525627,3,1.162
2,11,-279.498710007,-67.7945067887,8245563.thl.png,-203,-41,81.0555255786,3.67242722353,3,0.904
2,24,-70.0847282275,-196.715056895,Abandage3.png,-59,-151,47.0397451824,5.00710603083,5,1.995
2,1,-131.308102795,189.894596159,Aenvelope2.png,-168,202,38.6372375129,2.20392622612,5,1.02
2,23,270.491821527,178.40176401,Anailpolish.png,-258,-245,677.179931176,3.40328913042,1,0.716
2,24,175.663759852,9.26965456218,8026164.thl.png,358,14,182.397589456,2.57870699605,3,0.813
2,0,98.1526386191,-262.601161084,AANTHAT2.png,122,-310,53.0598395723,1.44621394994,5,0.867
2,25,226.750495818,297.624313023,Aashtray67.png,247,315,26.6825208246,2.65069626505,5,0.816
2,11,-190.914052459,212.299065414,Atennisball2.png,-241,-217,432.21093196,4.03013903089,3,1.246
2,23,-124.334211238,-185.988910578,Atoothbrush3.png,-87,-152,50.4885073164,2.95731470268,5,0.607
2,0,128.545031734,223.395510837,8059226.thl.png,165,176,59.7938053543,2.77678058948,5,1.901
2,1,-95.8509137365,-142.836393632,Adayplanner.png,-124,-133,29.8182108308,5.05374143366,5,1.664
2,1,-194.941090112,146.238444582,AKNEEBRA2.png,-172,179,39.9951638196,2.89016903937,5,1.432
2,11,-285.076567884,-239.632066517,26433942.thl.png,-263,-287,52.2598887487,2.85885052895,4,0.707
2,12,-27.0065775175,191.795575548,Agreenlighter.png,-106,367,192.1888424,3.1913467925,3,2.921
2,10,0.759204125566,260.658804904,ACASSETT2.png,4,245,15.9906512977,2.60508772405,3,0.716
2,2,93.1209757365,-212.162837505,Ashovel8.png,99,-208,7.20362008882,2.08840248454,5,4.046
2,25,-46.1464232203,394.798150145,ADECKCARD.png,-127,-379,778.010846998,4.36808306398,NA,NA
2,23,378.997663193,159.165540499,Agluegun.png,293,275,144.267876128,3.17659761943,5,3.221
2,11,311.588615177,286.834232412,26418207.thl.png,260,284,51.6664116161,3.22494671494,NA,NA
2,24,232.113159443,-121.850674797,Aairtank7.png,143,-116,89.3050143132,1.80918722739,5,2.7
2,23,-259.720429374,52.8727475887,Aflask19.png,-278,-59,113.356315904,5.00251104869,2,1.309
2,12,162.727892435,-57.4130523977,APOWEDCAS.png,156,-88,31.3181401147,2.7957065166,4,2.437
2,0,-373.255862599,200.27746143,AFISHHOO9.png,-324,206,49.5871701964,2.33905500267,5,1.109
2,24,-421.160716675,6.18209489315,ACOMB11.png,-280,-134,198.940613402,4.12482171739,3,0.904
2,0,-329.716449039,228.884832985,ABABYPIN2.png,-306,209,30.9495805766,2.03806541907,5,1.444
2,25,-196.333735582,-60.6779256156,26685948.thl.png,-234,111,175.761365547,2.17605423089,3,0.765
2,2,-386.893447259,-70.2208755585,Alanter59.png,-364,-159,91.6833837945,1.96265086439,4,2.352
2,10,54.5521630451,-313.715500923,26432848.thl.png,84,-290,37.810052702,2.44860856701,3,0.683
2,1,-108.117779812,138.433136506,Apants8.png,-126,123,23.6210817123,2.71683377726,4,1.284
2,2,-106.441503813,242.088964672,ATIE16.png,-136,229,32.3268571475,1.54429701762,4,1.318
2,10,-153.101926385,-364.432857109,Akazoo2.png,-162,-352,15.2889388107,2.86017447058,5,1.411
2,11,285.701121752,-83.9432081793,Afloweredsan3.png,289,-158,74.1302300851,2.31335166516,3,0.795
2,11,402.831781792,14.2817461532,Anailbrush3.png,363,-146,165.156922321,1.87550345948,3,0.825
2,12,213.02824385,-340.39775735,Aclothespin2.png,-266,-219,494.171502513,3.5816917615,1,0.598
2,23,-253.215290299,187.345511439,Abikinitop5.png,-178,200,76.2723801613,2.219194334,4,0.89
2,25,316.738692849,57.185131177,Apaperclip6.png,342,182,127.345534348,3.22354004858,3,3.227
2,2,423.17507864,-50.1639272499,Ababybottle15.png,391,-31,37.4498570511,3.21988651203,4,0.849
2,0,-337.807033765,-218.737037405,ACUPEANE2.png,-296,-237,45.6219670223,2.32101356518,5,3.449
2,24,-72.4821811989,-333.623091195,Aruler12.png,3,-286,89.2497534649,2.13025531545,1,0.689
2,1,361.204674933,-123.074260848,Agarbagebag.png,272,-204,120.442722019,1.87654373096,5,1.055
2,25,192.389780018,358.91205255,8023968.thl.png,191,331,27.9466306746,3.90349206422,3,1.191
2,24,-357.222779437,-0.0924537233846,Awatch28.png,-253,-253,273.540883082,4.44263841631,2,1.329
2,23,197.293822151,99.2526908992,Acamera101.png,124,162,96.4842430913,4.00778692169,3,0.676
2,12,-327.760545732,63.2690393857,AWINTSOC2.png,-280,82,51.30222816,2.2505659475,4,0.971
2,10,55.1309849947,-403.933790031,Adiamondring3.png,-158,-321,228.698120442,1.74959531706,NA,NA
2,0,-322.556381129,174.759633755,26424973.thl.png,-345,175,22.4449059694,1.4715686799,NA,NA
