block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,40.4116017749,138.59571469,Agreenlighter.png,13,165,38.0602442794,2.83051844686,5,2.057
1,1,119.372325237,233.588646666,26444138.thl.png,171,259,57.5426248941,3.66657645209,5,2.096
1,2,-257.380241861,-98.7403387739,045.png,-244,-64,37.2279734928,3.0438026879,5,2.762
1,10,-235.655791841,-307.676809229,Athimble2.png,-181,-320,56.0278199874,2.59904641099,5,1.842
1,1,-40.9290097237,172.022032521,Acamera101.png,-126,293,147.894360954,5.00403339183,4,2.774
1,23,259.951097432,229.090511821,22949719.thl.png,215,-307,537.971781811,3.39851164678,3,2.232
1,23,93.6780077532,121.295740025,Asafetybelt.png,-168,301,317.441334414,3.86213354301,4,2.766
1,12,-182.477570726,313.956438505,ANAILFILE.png,-253,321,70.8733009623,3.59287049808,NA,NA
1,2,-280.916872757,268.959727102,ABROKUMBR.png,-303,278,23.8619161612,2.83273624722,NA,NA
1,11,328.462580685,234.716397438,Anailbrush3.png,310,192,46.5355508792,3.46622215258,5,1.607
1,12,140.804092943,51.7873060412,26425322.thl.png,289,-220,309.56480193,3.08417093055,4,1.971
1,24,260.811745814,-272.777205836,Awatch28.png,-67,350,703.784049835,4.19617179967,3,2.322
1,25,-180.965782943,363.967041883,ACOMB11.png,-197,335,33.1086942072,3.14379750332,4,1.906
1,24,290.38717644,-133.716323133,AKEYHOL10.png,146,-286,209.852269372,3.52928733593,3,1.981
1,11,-123.064826565,-213.828408168,8048786.thl.png,-285,-242,164.367390263,3.57769352989,4,1.585
1,25,-194.49026712,-223.554872379,A1OCLOC2.png,-54,355,595.368168034,4.29736970784,3,2.086
1,10,-15.3730092737,-144.694842189,ACANE2.png,240,-316,307.507448622,3.77900453424,4,2.736
1,0,240.678455077,75.663068825,Abinder6.png,228,115,41.3296186459,2.66639338993,5,1.51
1,0,56.0165698738,-416.480546669,ADANGEAR5.png,51,-396,21.0859850415,2.45932801394,5,2.747
1,0,-12.8162564416,305.986788785,ATIE16.png,-15,297,9.24830301135,2.2171764886,5,1.878
1,10,-191.51025189,64.1094270804,Aspoolofthre6.png,-173,35,34.4962051533,2.47439911915,5,2.397
1,1,283.712378644,-184.630043501,Atennisball2.png,315,-101,89.2910937665,2.74133434286,5,3.23
1,2,73.2202578175,280.238385627,8026164.thl.png,-17,316,97.0494100096,3.31346187834,5,4.086
1,12,-260.892285927,28.6267585553,Aruler12.png,-272,70,42.8383755478,3.27513220208,4,3.05
1,11,-342.791549008,64.3700928621,A52ZX.png,-367,83,30.5470545128,3.45216500852,5,4.03
1,23,293.538329091,-27.1426764422,Aearsyringe.png,374,-28,80.4662381941,4.27914915234,5,1.486
1,24,390.056337604,41.8801652295,Abandage3.png,308,176,157.230317114,3.37738711247,4,1.269
