block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,301.816304794,152.152775422,A1OCLOC2.png,259,135,46.1243282977,1.98564149812,5,0.843
1,1,101.64896185,143.429095814,ADOGLEAS2.png,164,91,81.4644833429,1.79673557635,5,1.52
1,2,363.601879377,197.496350551,26687931.thl.png,372,105,92.8768178569,5.01097327657,2,2.031
1,10,-293.479130054,291.949147136,ABROKUMBR.png,337,-117,751.494070753,3.98047946393,1,1.487
1,1,5.52041625579,-306.148381698,APOWEDCAS.png,41,-221,92.2444999361,4.25971725956,4,1.522
1,23,340.955112719,-142.534340128,8059226.thl.png,291,-218,90.5018182506,3.11238831934,3,1.452
1,23,259.328988282,57.7796325281,Ahotwaterbot2.png,380,-11,138.896115568,5.09169454966,2,1.231
1,12,203.93361676,-71.8596437125,Ababybottle15.png,159,-119,65.1248271093,2.47594242822,4,0.925
1,2,-226.427955148,37.8397147446,26432848.thl.png,-161,-21,87.9939165288,2.11284768116,1,1.077
1,11,207.270361558,254.450195506,8244991.thl.png,248,224,50.8538873048,2.07134819496,1,1.371
1,12,76.206438943,257.840205345,Agreenlighter.png,-99,229,177.564224131,3.12437455636,1,1.636
1,24,-237.088747366,-353.956715995,26432899.thl.png,-203,377,731.751162183,4.30561078154,4,1.001
1,25,-168.933067463,369.181658772,26375982.thl.png,-192,376,24.0535476333,4.50845685974,4,1.652
1,24,-296.967863211,213.191103222,Anailscissors.png,-185,-111,342.982031308,5.00270683132,1,2.348
1,11,-343.98971595,181.735134281,26425322.thl.png,-326,168,22.6336871424,2.20860149339,1,1.583
1,25,235.736911436,-330.614398859,Alipstick3.png,187,-350,52.4508157034,1.92720821314,4,0.969
1,10,-131.43735653,-385.167124812,Alock34.png,-204,-223,177.661232679,3.07919346448,2,0.944
1,0,297.87791351,299.555352401,23029830.thl.png,281,300,16.8837696014,1.97375089768,2,1.371
1,0,-395.388236976,40.1171114619,Aairtank7.png,-362,12,43.6502729126,1.94294208009,2,1.226
1,0,401.569281325,-31.4195535278,26432607.thl.png,379,-17,26.7823819604,1.9330734387,5,0.6
1,10,276.940146996,-22.1249711332,Atoothbrush3.png,245,-14,32.9573686154,1.92477863468,4,0.725
1,1,120.94587344,-98.6559567832,Ablanket2.png,179,-142,72.4498978124,1.43070534244,3,0.947
1,2,-30.7920155823,311.260634922,26387436.thl.png,-8,263,53.3719482254,1.68390471675,5,0.947
1,12,-40.6759720795,-369.469125765,Alanter59.png,-25,-403,37.0142624886,2.7089966815,4,1.416
1,11,-392.913716111,-126.057436407,Asafetybelt.png,-242,-225,180.456589242,2.80133209471,0,0.985
1,23,-407.212314512,-15.6873318919,Aclothespin2.png,-249,-31,158.951609831,3.22270838916,2,0.9
1,24,-196.063118618,179.411791486,ABABYPIN2.png,-124,196,73.9476958848,2.42693894915,4,1.075
1,23,-339.151715562,-126.274505345,Aearsyringe.png,-159,-128,180.159978774,2.59679676965,3,0.832
1,24,-401.658959264,131.423191871,Aspoolofthre6.png,-297,250,158.158013329,1.90342532471,4,1.111
1,25,-280.659394446,-111.424143079,AKNEEBRA2.png,71,-119,351.740988954,2.84237633087,2,1.026
1,25,338.708244747,39.6587963211,Ajacket12.png,258,111,107.719023912,3.44334290735,0,1.107
1,12,143.627789632,322.858083808,Akazoo2.png,273,269,140.135156214,1.91971175838,5,0.873
1,11,-352.56925929,-228.697743426,Ashovel8.png,-245,-225,107.632796352,4.77598011773,1,0.9
1,10,207.457888837,-194.928186199,Ascarf7.png,130,-137,96.7233131123,2.16959577706,3,0.756
1,1,-186.26943351,283.083916649,Afloweredsan3.png,-200,276,15.4502534355,1.85274218023,3,0.925
1,2,261.24573723,195.67048423,Apants8.png,237,186,26.1031423218,1.82016977388,3,1.217
1,0,-266.773045617,-308.682492496,8250565.thl.png,-221,-293,48.3850418612,1.77951608226,4,0.741
1,0,-97.2521652301,278.358715844,Awatch28.png,-115,239,43.1751566521,2.21398456581,3,0.886
1,11,-112.330402156,-245.319933357,Aflask19.png,-68,-259,46.3931975472,2.04949540738,3,0.719
1,12,-210.746668521,340.600254245,Agarbagebag.png,-209,325,15.6977317929,3.56305000372,2,1.105
1,2,-112.642692098,-119.999135182,8080484.thl.png,-196,-172,98.2472937158,3.10793818068,0,0.841
1,1,-89.7285907719,210.600078625,8048786.thl.png,-102,192,22.2834110787,2.81630189251,4,1.125
1,24,190.571965299,-21.8559013258,ASTAMPS.png,185,-27,7.58343909212,2.18139058538,4,0.88
1,25,170.030886995,-155.905354839,Aruler12.png,166,-69,86.9987859088,2.53790864721,1,0.935
1,23,-65.0249216936,-288.633982151,Aenvelope2.png,-6,-186,118.396265452,2.08364265226,3,0.669
1,10,-43.7952637756,-422.256456601,26444138.thl.png,-170,-163,288.342757382,2.48369237781,0,1.341
1,24,80.9126214995,373.850739454,Aflashlight3.png,332,74,391.095049309,3.54198652599,0,1.888
1,25,-290.282724837,135.811561013,ACOMPAS20.png,-151,268,192.024636023,2.84052373748,3,1.2
1,12,203.572701278,99.0263221051,Athimble2.png,178,-286,385.874632186,5.004148026,0,2.315
1,11,307.229073196,225.31981335,APLASCONT.png,276,220,31.6789429549,2.1475654589,2,1.331
1,23,235.660160765,-273.941215657,8245563.thl.png,305,-251,73.0363791607,1.91094323155,4,0.841
1,10,-6.31446017743,251.170715872,AFISHNET3.png,-29,179,75.6521377522,2.60765113961,3,1.029
1,1,66.9152009728,-239.055679102,Aashtray67.png,183,-260,117.959082495,1.73914298415,4,0.815
1,2,-86.975828722,373.613149633,26439297.thl.png,-176,340,95.1585356127,1.8197167879,4,1.68
2,2,401.768055805,58.8668437348,22925228.thl.png,413,74,18.8459276489,2.25497628748,3,1.108
