block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,155.426409072,-217.771897168,045.png,174,-216,18.6579178778,2.30527547374,5,1.08
1,1,-34.2537931388,276.098521128,A4DOMINO.png,-90,260,58.0241498164,1.73162350059,5,1.598
1,2,-154.928267104,71.5435652005,8059226.thl.png,-193,80,38.9995914752,3.29470139369,5,0.814
1,10,36.1275755655,-213.587600869,Adayplanner.png,64,-167,54.2888257249,3.58769800887,5,0.793
1,1,-54.1694280448,402.08867788,Anailscissors.png,-42,332,71.1373161276,1.56175996177,5,1.028
1,23,304.560992123,-12.1492359074,Athermosand12.png,325,-7,21.077658158,1.79631125182,5,1.058
1,23,-208.994342868,-323.347380527,Agarbagebag.png,-186,-307,28.2130582181,1.85558201373,5,1.122
1,12,-100.710808733,-131.734051322,26444138.thl.png,-130,-154,36.791700091,1.72660053149,5,0.848
1,2,-180.575551775,-382.346328726,Anailpolish.png,-204,-364,29.7538661749,2.22787767462,5,0.784
1,11,276.63078228,-278.806980527,ABISHOP2.png,341,-250,70.5211905523,2.1522209812,5,0.761
1,12,344.544958525,214.533168657,Agluegun.png,317,200,31.1438233261,2.30977823585,5,0.811
1,24,209.840909444,194.559343005,Alock34.png,246,323,133.433437335,1.92121403106,5,1.017
1,25,-299.501929962,219.096076541,8245563.thl.png,-299,115,104.097286636,2.05300949514,5,0.896
1,24,-356.320922397,-143.63919824,ACASSETT2.png,-379,-193,54.3215363493,5.00915687159,3,2.38
1,11,77.4299500397,410.776384595,A1OCLOC2.png,164,364,98.3992058194,1.57750047557,5,0.829
1,25,262.509464566,-154.405440634,ADANGEAR5.png,270,-108,47.0060957912,2.67403395474,5,0.546
1,10,84.6952700589,338.171702355,26440756.thl.png,96,282,57.2979673681,2.14634899981,5,0.845
1,0,-163.362517683,-32.5311572147,Abaseballcap.png,-190,-20,29.4378220207,1.78130371124,5,1.138
1,0,-401.048938171,-81.1247849922,8048786.thl.png,-368,-144,71.0318588841,2.09572483972,5,0.985
1,0,383.090654722,68.623713552,Atoothbrush3.png,378,57,12.6895816416,1.71570979804,5,0.865
1,10,-272.393178281,320.884029716,Atennisball2.png,-287,231,91.0631541226,2.55336984806,5,0.901
1,1,-211.341823911,313.254417972,Abandage3.png,-238,292,34.0941143854,1.86897582933,5,1.043
1,2,-342.786897658,107.110748241,26439297.thl.png,-312,114,31.548294046,2.48876845092,5,0.768
1,12,-48.2269101643,-355.560759635,Aruler12.png,-12,-344,38.0268350432,2.22579536028,5,0.813
1,11,168.616309333,-120.530504496,Aclothespin2.png,133,-157,50.9759315049,2.27498400398,5,0.921
1,23,-141.510254902,-231.667395857,Ashovel8.png,-173,-270,49.6083923014,2.56181880832,5,0.654
1,24,-319.297640605,-35.8674953957,Aashtray67.png,-247,-13,75.8279050394,2.10328023694,5,0.699
1,23,-256.2442535,-177.930932766,26687325.thl.png,-196,-203,65.2520360739,2.69672696292,5,1.625
1,24,345.711895823,-191.523774138,AKEYHOL10.png,48,-150,300.593740343,4.98545404524,2,1.014
1,25,170.765980739,21.4917616752,AFISHHOO9.png,190,73,54.9822345149,2.49163712934,5,0.827
1,25,-355.086418771,2.27142025336,Ahighlightin2.png,-282,3,73.0900501928,1.50409867615,5,0.869
1,12,-268.149509169,131.777535496,Aflask19.png,-250,101,35.7303984628,1.94267027453,5,1.145
1,11,257.959519495,243.63492258,Abikinitop5.png,250,171,73.0697333288,1.3747509364,5,0.817
1,10,34.2105623407,214.23307022,ATIE16.png,42,187,28.3251734797,1.5226378236,5,0.796
1,1,15.6415669693,-343.633556831,Adiamondring3.png,3,-363,23.1272206816,2.27911953814,5,0.926
1,2,83.9023830744,-272.665582411,APLASCONT.png,134,-286,51.8418548479,1.91335279495,5,0.861
1,0,403.089446983,129.20809781,AAXE4.png,379,111,30.1966269934,1.81953501888,5,0.885
1,0,202.217946081,-77.7034444625,26432899.thl.png,190,-81,12.6548601275,1.38939107582,5,1.133
1,11,217.757023067,-213.064997216,8026164.thl.png,198,-224,22.5812808838,1.76033259369,5,0.668
1,12,-26.5639310779,213.334768171,Ajacket12.png,-107,172,90.4351936106,1.80916383304,4,0.989
1,2,-342.833002827,-211.184689268,22925228.thl.png,-298,-277,79.6344979843,1.78913160972,5,0.888
1,1,147.824689997,-311.064613022,Aspraybottle4.png,176,-322,30.2230174223,2.39674747549,5,0.908
1,24,-116.188727933,-362.302897872,26425322.thl.png,-151,-352,36.3039166964,2.76105605811,5,0.726
1,25,314.4234685,-138.5529496,Asafetybelt.png,304,-164,27.4991103423,2.29457904398,5,0.773
1,23,-200.457751165,-188.254551257,26424973.thl.png,-156,-158,53.7757334717,2.04935421236,5,1.142
1,10,-146.088549139,314.543433665,Acamera101.png,-397,-31,427.032575715,3.11385259964,0,0.801
1,24,148.592585963,201.843716519,ASTAMPS.png,161,169,35.1091674328,2.43411431834,5,1.087
1,25,96.7192067032,-338.231347691,26432848.thl.png,31,-342,65.8271742513,3.30174299702,5,1.244
1,12,-225.24132749,101.514318796,26432607.thl.png,-313,-146,262.611733573,2.3376243338,4,1.414
1,11,136.743591758,-56.1456841084,Awatch28.png,179,-106,65.3533231792,2.46798148565,5,0.677
1,23,318.174972495,-249.989296182,Ahotwaterbot2.png,261,-158,108.309778376,2.38601023518,5,0.549
1,10,-122.881130063,-285.189750963,AANTHAT2.png,-108,-220,66.86667079,3.36412156187,5,0.727
1,1,18.456338804,387.781201559,26685948.thl.png,1,390,17.5967846769,1.65616051108,5,0.868
1,2,-96.4985707652,203.095435426,8250565.thl.png,-163,223,69.4163653697,1.85978596471,5,0.729
2,2,-181.382046854,65.146881406,26433942.thl.png,-222,0,76.7719628164,1.68124249391,5,0.961
2,1,178.607163448,279.284494353,A_teabag.png,185,212,67.5875102336,2.17134403437,5,0.612
2,10,-111.180159407,-406.306540914,A52ZX.png,-196,-339,108.280080384,1.45262481458,5,0.774
2,12,-76.2978234529,192.240075073,Abinder6.png,-149,187,72.8907735002,1.552508628,5,1.143
2,10,-143.056646515,309.639018055,Ablanket2.png,-218,216,119.936532941,1.61876751482,5,0.8
2,2,275.263050652,-213.872633399,Aenvelope2.png,17,-300,272.245709993,5.04326973669,0,1.156
2,12,13.2879889569,-260.232968808,AFISHNET3.png,101,-263,87.7556456466,2.47005862929,5,0.67
2,25,204.294362068,236.305724885,23029830.thl.png,253,233,48.8176912954,1.58869660273,5,0.665
2,11,-128.538354914,-325.547476893,8023968.thl.png,-11,-337,118.094983642,2.89546832256,1,1.377
2,24,-153.927353411,-209.829759423,Agreenlighter.png,-163,-172,38.9024885336,1.4761746563,5,0.628
2,1,-242.358557296,104.665709345,26422507.thl.png,-280,114,38.7815315697,1.39381150529,5,1.09
2,23,-283.759250099,-214.261242632,26687931.thl.png,-197,-244,91.7145635523,1.6629582122,5,0.67
2,24,245.581019075,63.1175130245,AWINTSOC2.png,315,10,87.409754047,1.73718762957,5,0.587
2,0,188.962517143,-316.410677389,ACOMB11.png,180,-291,26.9449297444,2.11616332084,5,1.869
2,25,-201.25255125,-36.2618644405,ACOLOGNE.png,18,-328,364.942215932,2.77088642307,0,0.874
2,11,364.720011253,-24.1973391987,26418207.thl.png,263,-5,103.515692152,3.12265137583,0,0.707
2,23,-315.382082088,49.1876899513,Aflashlight3.png,-270,9,60.6183453935,1.60087032989,5,0.656
2,0,204.832303043,-31.0065309038,APOWEDCAS.png,220,-24,16.7077977692,1.47030756809,5,0.875
2,1,-367.617721521,29.4199967752,Adecorati133.png,-359,-97,126.713380149,2.6755871959,5,0.704
2,1,244.524098346,-102.273845978,26387436.thl.png,242,-162,59.7794659283,1.67937556095,5,0.804
2,11,-258.242434571,44.687085945,Ablouse2.png,-254,99,54.4783524369,1.74583239853,5,1.246
2,12,-273.130277204,-87.931474094,8080484.thl.png,-296,-35,57.6607767075,2.29636662267,5,0.93
2,10,-174.09740538,392.136541437,ABLUCAND5.png,-201,333,64.968300966,1.47408303991,5,0.779
2,2,179.989840332,-153.287899124,Ascarf7.png,173,-130,24.3142779755,1.24532389641,5,0.963
2,25,-92.6213976071,398.446960762,Abottleopener.png,-193,358,108.221164535,1.82231728174,5,0.692
2,23,75.1826073896,265.231469742,ADOGLEAS2.png,153,195,104.82368976,2.41740391031,0,1.0
2,11,49.0621669075,-157.815608918,Apants8.png,106,-222,85.7994923985,1.68881545961,5,0.761
2,24,-247.151316237,183.763687068,ACANE2.png,-317,113,99.4300660306,1.95769115351,5,0.781
2,23,31.6593043012,-371.992662011,26375982.thl.png,92,-353,63.2591556037,1.43803661689,5,1.181
2,12,355.239345892,-163.847948389,8244991.thl.png,207,-124,153.501669898,2.14161301591,5,0.628
2,0,-364.14526595,-151.270495037,26372785.thl.png,-336,-192,49.5080657053,1.67436093837,5,0.586
2,24,141.756248836,321.083990851,ANAILFILE.png,116,297,35.2622031272,1.95553361997,5,0.93
2,0,416.291725209,-35.6224578729,Apaperclip6.png,398,-93,60.2226664276,2.22880431451,5,0.56
2,25,377.140671797,183.733785107,Aairtank7.png,6,-384,678.282425701,3.87797755934,0,0.9
2,2,-150.144556031,-114.385935343,ACUPEANE2.png,-191,-129,43.3905310839,1.46847534366,5,2.738
2,10,-157.635954214,169.160578186,ABLACSUI3.png,-194,145,43.6586459271,1.82698195241,5,0.734
2,1,15.0967598698,332.238179099,Ababybottle15.png,-5,-201,533.616749555,4.72332811169,2,1.3
2,2,164.78063127,144.166743633,ABROKUMBR.png,219,49,109.528302457,1.15910757147,5,0.506
