block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,49.9048738058,303.028072,APOWEDCAS.png,52,269,34.0925099957,2.30227247253,5,1.057
1,1,-368.405128633,-82.7492620368,Ahotwaterbot2.png,-364,-69,14.4377063562,1.61656148732,5,1.269
1,2,218.393159526,303.294284451,ANAILFILE.png,139,261,89.955990778,1.81678795815,4,1.098
1,10,143.794204316,207.495302678,AKEYHOL10.png,-115,279,268.490897289,2.41591132805,2,1.075
1,1,-352.287629574,-11.6561346537,Ahighlightin2.png,-367,8,24.5523414989,1.83042556792,4,1.058
1,23,-120.918646488,379.334759062,Anailscissors.png,163,187,342.932146885,2.37060374394,1,3.015
1,23,-371.891970184,81.3916430195,Abottleopener.png,-109,238,306.003865112,2.79960705712,2,0.975
1,12,333.293920471,53.2493422825,Aspraybottle4.png,295,0,65.5889990669,1.70740416646,5,0.959
1,2,182.817129302,-96.9716771787,22949719.thl.png,138,-103,45.2207447405,1.8926034309,5,1.004
1,11,-166.432701801,304.299701665,Ababybottle15.png,-188,233,74.4902396906,1.5013666451,3,1.112
1,12,2.99578959962,-363.345730556,ABABYPIN2.png,83,212,580.881557075,2.73533767089,1,2.133
1,24,-202.138539834,-315.255626593,8250565.thl.png,-219,-104,211.927460717,3.92797506228,2,1.67
1,25,-144.022589762,-23.3603297906,26440756.thl.png,-173,-1,36.6015662564,4.51875128224,3,1.322
1,24,-6.98787986395,401.044409823,Anailpolish.png,35,345,70.0282652066,2.16289544478,4,1.537
1,11,159.405808315,390.229467948,ASTAMPS.png,156,313,77.3045292968,1.6282123886,5,0.934
1,25,76.2023652861,135.673937498,26424973.thl.png,79,132,4.61785412591,4.57324121892,5,1.453
1,10,-22.207048853,-146.596728747,AANTHAT2.png,-1,-123,31.7260859327,2.9026048854,5,0.747
1,0,58.2696394692,-285.77048741,26425322.thl.png,77,-277,20.6820660242,1.89115894586,5,0.92
1,0,-48.913512448,-249.850147692,Aearsyringe.png,-62,-260,16.5612698284,3.24486345798,5,1.063
1,0,104.201055393,395.02676383,Aspoolofthre6.png,150,367,53.6939737575,1.72915838286,5,1.281
1,10,353.262680538,243.460339388,Adayplanner.png,307,281,59.5773592015,1.81461720169,5,0.811
1,1,302.248215352,-294.810475461,Apants8.png,-38,170,576.036132676,1.76046712697,4,1.643
1,2,-35.0835207797,329.595745961,26439297.thl.png,-73,206,129.280964632,2.08362906426,5,0.777
1,12,-262.469006607,-219.700639166,A4DOMINO.png,-219,-166,69.0891683422,2.7426237762,5,1.278
1,11,11.027808579,252.677186955,Ablanket2.png,-10,208,49.3783329797,1.99924856797,5,0.941
1,23,-53.7071272017,-305.601695862,Abikinitop5.png,-84,-164,144.805726453,3.37520317733,5,0.893
1,24,-144.899293158,-293.904082398,8244991.thl.png,-123,-189,107.165505386,2.32376030087,5,1.167
1,23,-98.3943008782,-194.350098067,Atoothbrush3.png,138,-203,236.552502187,3.03694000468,4,0.873
1,24,-73.635337269,242.829821322,Agreenlighter.png,-84,182,61.7065101553,2.15856254101,5,0.764
1,25,116.079878299,-125.137742611,26432607.thl.png,103,-123,13.2534206826,2.22272804007,4,0.793
1,25,204.638755706,123.129289787,Alock34.png,184,125,20.7233634772,3.32797275111,5,1.221
1,12,173.837991414,-199.077228317,ADOGLEAS2.png,164,-272,73.5833996563,2.97474659234,4,0.927
1,11,72.5012584263,353.306878035,ABLACSUI3.png,-51,214,186.169189451,2.43047311157,3,0.702
1,10,295.705250353,-208.988049338,26433942.thl.png,186,-228,111.340451872,1.81308605522,4,0.826
1,1,224.014974778,22.7732479422,Aairtank7.png,263,23,38.9856846558,1.8265799135,5,1.025
1,2,107.443317197,316.936029013,AAXE4.png,156,276,63.5099198247,4.43005220965,4,0.869
1,0,-124.049367339,137.447095608,ACOMPAS20.png,-242,-205,362.191061507,5.0099295117,2,2.584
1,0,-278.595930837,68.3090652243,8059226.thl.png,-282,85,17.0345234906,1.48250126839,5,1.502
1,11,-56.3845077837,-403.743160686,AFISHHOO9.png,-93,-359,57.8156094706,1.94856249914,4,1.438
1,12,162.650165002,-4.90699353705,23029830.thl.png,109,5,54.5572059918,1.90224434063,5,1.241
1,2,-262.094814502,-288.47165602,Apaperclip6.png,-217,-338,66.9820808306,2.2446584776,3,1.253
1,1,288.34534028,103.287648585,Ashovel8.png,331,76,50.6363087235,1.48185577244,5,1.937
1,24,-321.990496683,-59.5127500201,ABISHOP2.png,-96,-388,398.717416211,1.68183330819,4,0.973
1,25,-414.733251458,53.6039537097,8080484.thl.png,-368,-39,103.727956861,3.25136561692,3,1.438
1,23,345.458959644,137.437772902,8079958.thl.png,223,-272,427.358733006,1.98869749531,2,0.989
1,10,-191.325446492,201.746353656,8026164.thl.png,-145,199,46.4067823828,1.82753191516,5,1.242
1,24,166.613096554,47.6122752668,Athimble2.png,188,0,52.1950993399,2.65483089164,5,0.906
1,25,-101.333440885,-365.67927091,Anailbrush3.png,17,-432,135.651178907,2.29435771704,3,1.179
1,12,251.312219908,-327.896974509,26418207.thl.png,145,5,349.460561063,3.91992263868,1,1.353
1,11,-131.372786811,-86.5374898998,Awatch28.png,208,1,350.480670745,2.63390855864,2,0.855
1,23,193.135193626,-255.687800396,ATIE16.png,219,-263,26.8785504042,1.46886753663,5,0.901
