block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,-25.3535245278,-344.101311078,A_teabag.png,-38,-369,27.9262967812,2.19939174131,5,1.582
1,1,78.3102694744,229.295553626,Adecorati133.png,90,217,16.9655662659,1.745338168,5,1.121
1,2,174.927223281,-335.507145573,Aclothespin2.png,193,-286,52.7027771674,1.83928322792,3,1.408
1,10,-150.819566505,67.6538764797,8023968.thl.png,-288,-2,153.851011835,2.6245068498,4,1.099
1,1,-309.306883347,-204.778949681,8079958.thl.png,-276,-223,37.9651834315,1.87902389839,5,1.303
1,23,268.025592218,1.41325451366,Aelasticbands.png,171,13,97.7149846043,2.94614206627,3,1.685
1,23,324.020263562,-51.9096766816,Ashovel8.png,176,-22,151.011877626,1.92628223076,5,0.983
1,12,-332.308963096,180.865038482,ABLUCAND5.png,-265,116,93.4771080554,1.80386385694,5,1.057
1,2,133.727610664,-236.304686088,Awatch28.png,-249,159,550.223789751,2.53261540458,1,1.323
1,11,-273.341377239,219.145417125,A4DOMINO.png,-187,238,88.3760641745,3.2538960129,5,0.878
1,12,-1.19935044983,301.340079925,Ahotwaterbot2.png,-9,257,45.0210264336,2.0094021,5,1.065
1,24,-228.271129949,114.384629643,Abackpack11.png,-283,149,64.7570311394,3.71949486807,1,0.984
1,25,-266.222315831,18.4172625675,A52ZX.png,-283,14,17.3494349953,1.77497959882,5,1.021
1,24,154.944138271,-399.032723911,AFISHHOO9.png,177,-364,41.3974972824,1.98119087145,5,1.03
1,11,25.3326480321,-408.530561589,22925228.thl.png,-7,290,699.278446403,3.22515663877,0,1.217
1,25,-388.128197991,94.06004298,26424973.thl.png,-15,260,408.363467357,2.98633975908,0,1.035
1,10,-62.2920219143,289.370207047,22949719.thl.png,81,234,153.61791358,2.33758841082,2,0.832
1,0,-252.261293791,293.497694611,Abottleopener.png,-288,258,50.3720303754,1.67467788234,5,1.221
1,0,-274.086599207,-325.293421082,Agreenlighter.png,-263,-304,24.0067170465,1.76501125842,5,1.398
1,0,288.801229916,73.0379985704,26418207.thl.png,317,81,29.3012644953,1.69713426754,5,0.953
1,10,45.8948564243,-305.405752852,Adayplanner.png,142,-360,110.529319384,2.11891374364,4,1.205
1,1,-427.461967845,-27.4935992351,Asafetybelt.png,-386,-63,54.5875377065,1.7606019564,5,1.429
1,2,-140.009348136,-63.5939761575,8244991.thl.png,-124,-85,26.7304523806,1.85660136119,5,1.304
1,12,249.198262577,254.461442705,APLASCONT.png,330,-1,267.935569642,4.46460612118,0,1.372
1,11,313.173899427,-183.587289013,Acamera101.png,255,-13,180.233808558,3.02434723452,1,1.023
1,23,-198.86116391,352.624645195,8059226.thl.png,-269,258,117.784887852,2.08769289404,5,2.123
1,24,-93.6656059342,-394.057799105,Aflashlight3.png,-191,-323,120.512219637,2.70845496282,4,1.677
1,23,194.090683189,-257.240837004,Abikinitop5.png,223,-285,40.0789187571,3.14178478345,4,1.591
1,24,-96.2169042642,406.924774368,Aairtank7.png,-264,305,196.315630668,4.8871402964,2,1.779
1,25,255.379321753,162.34742774,Ablouse2.png,308,-12,182.115241918,3.47905269265,0,1.064
1,25,171.373045822,217.770912357,Athermosand12.png,328,3,265.816755623,3.57597805932,1,1.364
1,12,82.0806264979,323.810112115,26685948.thl.png,46,375,62.6275995876,3.0271513164,4,0.786
1,11,198.523374192,-124.625293695,ACOLOGNE.png,202,283,407.640119452,3.32213045657,2,1.438
1,10,-328.680045369,232.014911014,8048786.thl.png,-352,185,52.4806835101,2.47863198817,4,1.222
