block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,-36.6227471401,-394.339671498,Aflask19.png,-90,-339,76.8869973691,2.86753449403,4,2.34
1,1,374.72772974,-45.6425238578,26422507.thl.png,188,-11,189.91405823,1.99096069112,3,3.505
1,2,-359.304670487,47.3888014304,ACOLOGNE.png,-319,33,42.7960753999,3.93831817806,NA,NA
1,10,47.9997961799,-226.718290829,26418207.thl.png,114,-298,97.1447835277,2.67418085039,4,2.463
1,1,244.385875599,9.88304424943,Athimble2.png,214,-57,73.4618475399,2.71906682476,4,1.315
1,23,-121.083491538,-214.087397599,8026164.thl.png,-180,-252,70.0608334965,2.89916546457,3,2.422
1,23,-5.7722175913,337.171097525,26387436.thl.png,5,346,13.9280361411,2.94415685534,3,1.903
1,12,230.529451868,-273.621338539,23029830.thl.png,-209,-183,448.774293001,3.34986660071,3,2.544
1,2,-172.919154707,284.080327837,26439297.thl.png,-233,265,63.0378210405,2.86586399749,4,2.032
1,11,-292.296805691,-261.398797818,Aspraybottle4.png,-240,-287,58.2269477018,2.94378619082,4,2.447
1,12,291.912541627,94.259113894,26372785.thl.png,202,227,160.32594296,3.78664502688,2,2.329
1,24,30.8872539973,387.174730466,ACOMPAS20.png,-61,-27,424.245182416,5.00619528256,2,3.19
1,25,333.73082813,-12.4606889401,26424973.thl.png,235,10,101.253439304,2.63056826033,5,2.02
1,24,-284.281997862,105.757317893,Ababybottle15.png,-306,93,25.1877108263,5.00848155096,4,2.625
1,11,-99.951952395,244.615244002,Agreenlighter.png,-14,3,256.448170698,5.00082538277,4,3.616
1,25,-52.5372675286,-198.531970342,26444138.thl.png,-8,-3,200.540069874,5.00825817883,4,3.47
1,10,104.365974375,206.025657753,Aashtray67.png,-6,-1,234.606630912,5.00850082934,1,2.358
1,0,96.9102264916,345.254962712,Adayplanner.png,83,348,14.1784918365,4.15919935331,4,1.953
1,0,317.854840169,171.273258662,Atoothbrush3.png,-169,-269,656.405497912,1.20892049745,NA,NA
1,0,147.179950208,177.424517919,Agluegun.png,162,213,38.5389257908,2.53377881087,5,1.356
1,10,-362.101383521,-82.8088043998,26432899.thl.png,-203,-145,170.824456822,2.38196848705,2,2.197
1,1,125.436987577,-329.811156359,26440756.thl.png,88,-303,46.0474336327,2.76158648543,5,3.019
1,2,2.33761160008,-202.365356214,Agarbagebag.png,16,-248,47.6359273058,3.87458927371,3,1.717
1,12,-170.032824707,75.0466820411,26433942.thl.png,-16,-26,184.218736937,5.00949287228,0,2.539
1,11,70.3335549009,283.082079766,Athermosand12.png,7,357,97.3396019517,2.44234112091,4,2.049
1,23,-140.316648911,-17.8941358453,AWINTSOC2.png,196,-71,340.483657673,1.51032179222,3,2.045
1,24,195.156254105,244.202113077,APOWEDCAS.png,188,256,13.7986270569,3.37220901437,4,1.831
1,23,186.493427367,-36.4753606391,Apants8.png,279,-98,111.097917301,3.17429994978,3,1.755
1,24,74.7620414296,-320.174840179,Apaperclip6.png,32,-323,42.8552647319,2.04111010954,4,2.429
1,25,-152.294433493,-89.7901635457,ASTAMPS.png,67,355,495.911623324,4.38805448264,2,1.627
1,25,236.92751743,215.29318764,Aclothespin2.png,296,187,65.4985699378,3.84237666801,4,1.564
1,12,-257.753122964,260.999150296,Abottleopener.png,-196,29,240.077183284,5.00663889386,0,1.328
1,11,-125.914583738,193.705669206,26432607.thl.png,-9,-20,243.596249851,2.72208786011,0,1.477
1,10,394.288664002,72.4989018057,ADANGEAR5.png,403,38,35.5817593813,2.74788570404,4,0.867
1,1,-337.436985765,-27.980386583,Aearsyringe.png,-395,-43,59.4902462176,2.41506170109,4,2.101
1,2,304.544045483,-159.301552022,Afloweredsan3.png,278,-197,46.1059576468,2.55366722122,4,1.494
1,0,313.595446818,-282.081175509,A4DOMINO.png,150,-137,218.659593219,3.30922150053,4,2.262
1,0,-184.571835721,140.578069785,Abaseballcap.png,-229,178,58.0884036808,4.72774508223,3,1.757
1,11,-226.097847235,-269.96353886,26425322.thl.png,-186,-296,47.8093574688,2.96374554373,3,1.757
1,12,8.1397388668,-296.508257427,045.png,-37,-336,59.9766100778,2.98121978343,4,2.139
1,2,-325.911781643,277.664081815,8245563.thl.png,-276,281,50.0231376161,3.71120497771,4,1.716
1,1,-229.021344517,99.4302405375,Akazoo2.png,-278,51,68.8795825443,4.12144201249,3,1.491
1,24,-239.165227882,-65.7778646447,8023968.thl.png,-186,-252,193.662658125,3.14000428282,3,2.088
1,25,154.071809746,-177.773813073,Anailbrush3.png,254,-124,113.478042721,3.06094453111,2,2.79
1,23,-151.818629266,-297.597470169,ACOMB11.png,247,-58,465.256108784,4.41503512301,2,1.837
1,10,-394.798867072,145.295723071,8079958.thl.png,-345,213,84.046393594,3.12842643261,3,2.055
1,24,300.74504021,34.2037988719,Ashovel8.png,299,120,85.8139457976,4.12174857222,1,2.032
1,25,-97.4760682951,-163.863483622,ABABYPIN2.png,-66,-258,99.2593904425,3.24206932075,3,2.798
1,12,-70.463059506,322.423857533,Adecorati133.png,-65,409,86.7483340688,2.96851475164,3,1.71
1,11,-345.988348867,-191.537550989,Awatch28.png,-333,86,277.841302573,3.90481971763,2,1.724
1,23,133.341210766,-99.4447552138,Ahighlightin2.png,302,-10,190.908751557,3.92110170424,3,1.628
1,10,-351.38569786,120.229819623,ABLACSUI3.png,-393,112,42.4202790376,2.97683823667,4,2.095
1,1,335.552026321,230.993330468,Alanter59.png,362,172,64.6506639674,2.63093276508,4,1.393
1,2,-133.532276809,390.406234828,ATIE16.png,-221,335,103.539622648,3.42789428309,4,1.94
2,2,247.327718361,6.52596825959,Ajacket12.png,343,-18,98.7659283005,2.47063273564,4,1.809
2,1,214.611534718,291.12713308,Abackpack11.png,174,287,40.8207052812,4.13061534613,4,2.063
2,10,332.938671948,-239.945831934,Aelasticbands.png,141,-124,224.240695977,2.08412464894,1,2.268
2,12,-396.623158983,91.9394458135,ABROKUMBR.png,-364,77,35.8811586104,3.32094674371,3,2.452
2,10,338.885827771,261.547410216,Aspoolofthre6.png,-150,389,505.22620205,4.91745832004,2,1.856
2,2,65.1450457451,296.158883493,A52ZX.png,52,402,106.65427404,3.14083173499,3,1.603
2,12,-156.300287411,-364.081753779,Ahotwaterbot2.png,-178,-318,50.9353075758,5.00981528312,0,2.005
2,25,320.852098213,9.07109774233,Acamera101.png,378,-4,58.6236835661,3.14159146696,3,1.933
2,11,-14.2611647811,170.182390284,Asafetybelt.png,-203,191,189.883440021,3.1938190721,4,1.986
2,24,-209.48017491,-119.16552862,Anailscissors.png,-194,-181,63.7427459877,3.88967335224,2,1.859
2,1,-123.47742692,215.637705647,A_teabag.png,-171,237,52.1031915731,3.34073843993,4,1.477
2,23,203.351275189,165.287269254,A1OCLOC2.png,309,33,169.297296673,4.29188790172,1,2.322
2,24,70.6382497948,-145.215026273,ABLUCAND5.png,-40,283,442.276984529,4.51779117435,1,1.654
2,0,-173.979175262,-50.7103602482,8059226.thl.png,-202,-67,32.4117105723,2.95137437992,4,1.838
2,25,11.3371392002,-342.37370507,ADOGLEAS2.png,-238,167,567.1248367,2.89484060928,3,3.334
2,11,-70.8661238466,-129.738869646,26375982.thl.png,-164,-157,97.0416823613,3.9406245593,2,2.361
2,23,-120.777074029,-161.163035426,AKEYHOL10.png,-89,-153,32.8088034104,6.13887920789,1,2.481
2,0,-183.092701418,242.712066122,8250565.thl.png,-224,229,43.1442676913,2.71819269098,4,1.433
2,1,353.967741477,-158.711586535,Anailpolish.png,78,-82,286.431251516,1.69232243672,0,3.474
2,1,212.321542037,-142.248102427,26687325.thl.png,275,-99,76.1510830921,3.40136940219,1,2.788
