block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,31.5371498791,-252.483224897,ACASSETT2.png,32,-216,36.4861607885,2.48385745101,4,2.643
1,1,-248.83224493,34.8426697652,AAXE4.png,-12,-25,244.275781369,2.54257639777,2,2.641
1,2,-73.037416572,351.135598137,ACUPEANE2.png,0,0,358.651184996,1.72915098257,NA,NA
1,10,25.7308855305,-377.174428945,AKEYHOL10.png,-275,-209,344.560160296,3.84441262111,4,2.72
1,1,-404.823085159,71.4003869997,Abaseballcap.png,-307,12,114.445454107,2.10815363145,5,2.472
1,23,-365.242914726,-198.891130473,Alipstick3.png,-2,1,414.61051499,2.78379036626,3,1.46
1,23,-337.572080205,-19.7912611351,Anailbrush3.png,-275,127,159.571111317,2.55149909155,5,2.255
1,12,-206.384135265,-152.672160666,Agarbagebag.png,-237,-222,75.7870733054,3.0097590657,4,1.805
1,2,-130.561634681,-398.402574403,Ahighlightin2.png,7,-299,169.717633539,4.03656140156,3,2.455
1,11,51.2727598314,198.603490018,ADANGEAR5.png,82,257,65.9872386635,2.66786051309,5,2.133
1,12,-122.098034459,-251.550285969,Anailscissors.png,-150,-308,62.9689597754,2.10894422419,5,2.047
1,24,372.820097075,75.3792843736,Abackpack11.png,349,66,25.6001562504,2.42162842071,5,1.154
1,25,318.714046288,205.197016049,AFISHNET3.png,-237,-216,697.29837772,4.27146933833,3,1.494
1,24,361.866278557,20.7345667768,Akazoo2.png,72,-381,495.391886881,3.04790214868,5,1.403
1,11,288.062529288,153.381013302,8250565.thl.png,-186,-303,658.041724344,2.95502052549,3,1.744
1,25,9.39326320287,150.487823589,Aashtray67.png,7,159,8.842220084,2.30068785697,5,1.442
1,10,160.982020793,-236.130841344,Abottleopener.png,293,-55,224.136406056,2.65738811996,5,1.789
1,0,334.703037014,-122.793609438,ABLACSUI3.png,315,-169,50.2318643526,2.05004047323,5,1.538
1,0,-330.997645478,-264.716506537,APLASCONT.png,-308,-247,29.0304374991,1.91594321281,5,2.138
1,0,-57.5230141719,-162.554112277,22925228.thl.png,162,146,378.676635078,3.0004385002,4,1.084
1,10,169.02361377,41.6665883899,26687931.thl.png,-38,-287,388.433395812,3.50250544213,4,1.986
1,1,277.493136099,77.8538098113,ACANE2.png,279,75,3.22720765617,2.2250336092,5,1.092
1,2,-338.889326635,42.4738845008,26418207.thl.png,-320,4,42.8607798497,2.33478630846,5,2.146
1,12,88.3749807465,-245.75205396,Ahotwaterbot2.png,40,-309,79.6268889292,1.84323894698,4,2.03
1,11,125.474105791,-279.518240778,Awatch28.png,184,-287,59.0021780448,2.08238929044,5,1.661
1,23,-210.200797021,189.8717039,Aruler12.png,-319,-188,393.222953523,2.84436961077,5,1.45
1,24,201.944102735,151.144979231,Adayplanner.png,22,291,227.901967835,4.07696561608,4,1.152
1,23,139.697161171,232.535187367,Alock34.png,-163,196,304.894065697,3.47819842631,4,1.349
1,24,-366.599201708,-68.5401541435,Aearsyringe.png,-356,-124,56.4635951679,3.16813285276,5,1.734
1,25,-61.2627519427,-216.738676088,26440756.thl.png,-39,-347,132.150076168,3.03694120422,4,1.399
1,25,-290.796536743,212.552337148,ACOMB11.png,-312,130,85.2318908783,2.36111485679,5,1.437
1,12,-344.851294387,-127.942737802,26439297.thl.png,-302,-201,84.6970896221,2.08048625058,5,1.728
1,11,-93.9551473068,-360.80444293,Aelasticbands.png,-39,-381,58.5485161289,2.16530302586,5,1.562
1,10,-159.37466998,-67.5835049955,ABLUCAND5.png,-245,-214,169.615704315,2.18831679039,5,1.301
1,1,147.164672513,-127.54578164,A4DOMINO.png,137,-153,27.4087175845,2.38895234419,5,1.254
1,2,171.388086626,-352.444565603,26387436.thl.png,72,-306,109.704555225,2.43141349824,5,1.356
1,0,-229.22042448,333.325123696,8026164.thl.png,-273,310,49.6055705356,2.97062959149,5,1.917
1,0,167.275535454,310.707931274,Apaperclip6.png,211,347,56.8237894924,3.08495743293,5,1.946
1,11,-272.747825576,-293.254156796,ADECKCARD.png,-318,-182,120.105148493,3.23125782795,5,1.555
1,12,-80.5361831838,119.002624269,22949719.thl.png,-172,186,113.37670899,2.56072257552,4,1.78
1,2,266.717592026,-290.736753019,Atoothbrush3.png,166,-309,102.360048524,3.0503917085,5,1.774
1,1,352.689822621,-59.5697939165,ABROKUMBR.png,341,-52,13.9267272844,2.76421484258,5,1.847
1,24,-255.871769749,287.698468707,Aenvelope2.png,-224,272,35.5281807395,4.20611046953,5,1.675
1,25,-209.832653077,-93.6519373552,Aflashlight3.png,-125,-219,151.3562547,2.71858495101,4,1.176
1,23,-340.571336028,227.381716503,ABISHOP2.png,-220,268,127.229289182,2.78405414708,5,1.719
1,10,-84.6761011247,229.086291965,26425322.thl.png,-41,339,118.273517845,2.38933671871,5,1.811
1,24,273.15774282,274.78626341,ANAILFILE.png,172,-37,327.785849273,5.00466321036,3,3.916
1,25,-242.470601794,-227.677035495,045.png,-242,-252,24.3275166912,1.99424071144,5,1.613
1,12,-65.077553072,410.032349525,26424973.thl.png,-125,347,86.9699760405,2.92806946998,5,3.259
1,11,6.26470993931,-202.545779615,Aflask19.png,-6,-277,75.4576307811,2.66471834714,5,1.764
1,23,8.06015452704,317.546401792,Agluegun.png,31,325,24.1203780354,2.4807701176,5,1.632
1,10,155.2014306,123.202170081,8048786.thl.png,228,237,135.090998223,2.40358046815,5,1.766
1,1,344.930594942,161.892395824,Acamera101.png,290,167,55.1675437293,2.26210186165,5,1.85
1,2,-156.74250209,58.6220653075,ATIE16.png,-163,24,35.1830028032,1.87659155158,4,1.586
2,2,-45.4466913728,-289.610282115,Ashovel8.png,-120,-149,159.152276966,2.24041611282,5,1.541
2,1,327.236459149,33.1505071791,Abandage3.png,329,-2,35.1947187982,2.12303983979,5,1.548
2,10,-141.631413541,376.530655782,ACOLOGNE.png,-280,157,259.498698545,2.90023169946,4,1.927
2,12,-308.193357681,233.44316183,ACOMPAS20.png,-260,228,48.4997704663,2.46356056724,5,1.671
2,10,-244.838817415,219.595115753,Ajacket12.png,-176,326,126.731141298,5.08280494902,3,2.312
2,2,161.987393782,-264.414889309,Abikinitop5.png,190,-266,28.0574176113,2.19669654872,5,1.818
2,12,76.0514942575,414.200585457,AFISHHOO9.png,125,323,103.506052973,3.05496260151,4,1.684
2,25,-142.365884946,-34.05776941,AKNEEBRA2.png,-247,-51,105.996873588,2.05103945453,5,1.692
2,11,323.564172573,-93.1124271881,Apants8.png,243,-206,138.687382259,2.41053602239,5,1.31
