block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,402.560412881,-71.7016708955,26424973.thl.png,185,-303,317.539683031,5.00500876456,NA,NA
1,1,-42.544214557,337.729610175,26687325.thl.png,-32,369,33.0002687933,3.28263181634,5,1.156
1,2,-154.210634664,48.0021028032,AAXE4.png,-211,34,58.4900923082,2.03900336288,5,1.025
1,10,126.765496737,360.249702877,ACANE2.png,176,372,50.61724799,4.75419179723,5,1.089
1,1,-182.553560445,-47.5065769163,Aenvelope2.png,-199,-33,21.9300284509,2.5542077329,5,0.949
1,23,-290.159410375,69.3354281014,8023968.thl.png,-390,-11,128.148056344,3.31880550459,5,1.521
1,23,219.885451772,-220.9501105,ABABYPIN2.png,382,-17,260.531714615,3.91163456067,5,1.167
1,12,-286.640337665,-128.505281373,ADECKCARD.png,-299,-155,29.2357891659,2.74480282143,5,1.068
1,2,-311.605528462,197.887550436,ADOGLEAS2.png,17,27,370.383785052,5.00282895565,2,4.447
1,11,-319.053810738,272.476660861,Anailpolish.png,0,0,419.569856949,5.00609531254,NA,NA
1,12,256.550948127,-304.820115617,Abottleopener.png,-123,341,749.094482665,5.00051669031,2,1.454
1,24,375.772876069,97.1447481775,ABLUCAND5.png,410,33,72.7051905392,3.41301196069,5,1.472
1,25,-130.658377516,-118.351309306,AKEYHOL10.png,-353,-134,222.891629743,5.00341797434,4,1.606
1,24,-259.814972208,-24.6959769881,APOWEDCAS.png,-172,-30,87.975007838,5.00539468415,3,1.054
1,11,-123.087630161,-355.778194331,Adayplanner.png,-125,-137,218.786552314,5.01199941151,2,1.661
1,25,190.654675029,341.64111832,Anailscissors.png,128,395,82.296892755,5.00083602965,4,1.411
1,10,220.607601606,-124.809670134,8245563.thl.png,224,-104,21.0843718888,2.83170161024,4,1.105
1,0,-183.831318784,243.79976635,Asafetybelt.png,-231,240,47.3214825633,3.07354435883,5,1.189
1,0,-33.8957877821,-278.99379602,Atoothbrush3.png,-29,-321,42.2905416234,2.36374472082,5,1.913
1,0,-350.080734412,84.8140056857,AKNEEBRA2.png,-336,105,24.6118152121,1.97710517421,5,1.023
1,10,327.575824554,271.450139065,AWINTSOC2.png,343,234,40.5020753072,2.68880336173,5,0.591
1,1,285.641963837,-227.694249455,26372785.thl.png,284,-221,6.89267879752,1.72370216437,5,1.082
1,2,199.338725644,186.785580248,A1OCLOC2.png,248,187,48.6617467608,2.45336962305,5,1.083
1,12,-210.921013812,-183.237598589,26432899.thl.png,-204,-2,181.369698612,5.00222767331,2,1.455
1,11,183.078138711,-320.815854268,Apants8.png,198,-295,29.8181199257,1.89593791962,5,1.061
1,23,-312.5411997,-257.837767666,26387436.thl.png,-268,-264,44.9654487144,1.98158905841,5,0.986
1,24,-211.119215774,-109.64010214,AFISHHOO9.png,-162,-127,52.096673713,1.79974276572,5,1.534
1,23,-64.1763574319,-177.839739847,26432848.thl.png,395,-24,484.261905151,5.00866222195,2,2.038
1,24,-4.27586589545,236.823462543,Apaperclip6.png,10,197,42.3049467079,4.74759044498,4,1.689
1,25,177.877688115,241.887898504,Atennisball2.png,148,213,41.5594384839,3.89760154858,4,1.257
1,25,235.77136977,289.112039461,Abinder6.png,-298,-263,767.945036643,5.00425721332,3,2.181
1,12,47.6255457944,-398.455662313,26375982.thl.png,135,-351,99.4300514598,4.03347882628,3,1.097
1,11,190.261572356,-40.5837463426,Afloweredsan3.png,169,-15,33.2653353505,3.16462884471,2,1.159
1,10,55.0396237956,345.726466843,AFISHNET3.png,2,386,66.5969906626,3.66860389523,4,2.514
1,1,-312.759776571,-194.603537999,8048786.thl.png,-296,-233,41.8948493842,3.75315260515,5,1.752
1,2,-38.210265904,-338.253627059,Aelasticbands.png,-52,-361,26.5998918871,2.39533655718,5,2.516
1,0,117.152034429,102.287753938,Aflashlight3.png,125,126,24.977213153,2.2157022059,5,0.506
1,0,359.424877493,-222.475187752,Aspraybottle4.png,338,-219,21.7048912807,3.17826867849,5,1.566
1,11,210.190656649,45.2226632861,Akazoo2.png,181,6,48.8928599168,3.41351780109,5,1.537
1,12,-202.203785523,327.15005959,Aclothespin2.png,-277,313,76.1229130189,4.30371743627,5,1.451
1,2,65.0433468598,-333.168698577,26433942.thl.png,7,-407,93.9153405173,3.21639874019,5,2.332
1,1,-204.631443465,54.1454009814,A4DOMINO.png,-147,5,75.7407005081,4.59615300968,5,1.507
1,24,-341.796497856,-120.32721145,Ablouse2.png,-144,-111,198.016290839,5.00709168799,5,1.881
1,25,-1.087532008,-162.045439364,Athermosand12.png,-6,-303,141.040137925,5.00559682958,1,1.94
1,23,141.228690445,-239.766114691,ACASSETT2.png,-119,296,595.620937326,5.01187888347,1,1.224
1,10,328.235473481,80.2238410246,Ahighlightin2.png,-152,43,481.675953656,5.00914630666,1,1.225
1,24,69.0275542031,420.93426398,8244991.thl.png,-273,-238,742.413100693,5.01543982513,2,1.468
1,25,48.6428953344,-248.137405787,ACOMPAS20.png,-214,-2,359.951264753,5.01114414446,2,1.199
1,12,-188.1574609,-256.047396069,Agarbagebag.png,-1,-350,209.415870831,4.12052496709,3,1.393
1,11,53.6585790914,-177.885446379,ACUPEANE2.png,-147,321,537.727211485,5.00593412109,1,1.667
1,23,417.074123947,49.1197437721,Abandage3.png,396,-20,72.2610384594,5.01315335557,4,1.866
1,10,-236.083760665,174.000864889,26432607.thl.png,-11,391,312.652081321,5.0138185285,3,1.534
1,1,117.184767791,-323.937754369,Aearsyringe.png,0,0,344.482130898,2.99303734861,NA,NA
1,2,-388.688341222,31.5341654673,23029830.thl.png,-414,27,25.7145625392,2.01400800049,5,1.072
2,2,-156.52861732,-294.180267246,ATIE16.png,-222,-13,288.701999713,5.00874617137,4,1.186
2,1,338.450178326,149.335643426,A_teabag.png,377,116,50.9642411276,1.67971903831,5,1.706
2,10,-224.425144367,15.6837960289,ANAILFILE.png,-167,-2,60.0863033274,3.10529982112,5,1.372
2,12,-46.0079652322,-234.423968274,Adecorati133.png,143,-64,254.496247287,5.00630613416,4,2.1
2,10,266.438493901,-62.9333922124,26440756.thl.png,2,-162,282.386100641,5.0169246681,1,1.571
2,2,389.202352578,48.4193929797,ACOMB11.png,383,-1,49.8070836326,2.58582093008,5,0.873
2,12,114.467500654,295.128271371,AANTHAT2.png,171,249,72.9639698893,1.63580136374,5,0.95
2,25,76.2774711182,-252.212920907,26444138.thl.png,94,-106,147.283082091,5.00789275952,0,1.619
2,11,-369.234024183,115.07015577,26425322.thl.png,-408,-9,129.985400849,4.27579529956,2,1.19
2,24,-178.81363998,-64.7039727047,26422507.thl.png,-179,-30,34.7044730769,3.27765147574,4,0.959
2,1,-277.132385129,-259.025103877,Ababybottle15.png,-277,-271,11.9756278739,2.52841443568,5,1.78
2,23,-305.326921118,-178.083182953,26685948.thl.png,-179,-11,209.464271476,4.11343219131,3,1.312
2,24,-51.7511025968,262.725140535,22949719.thl.png,46,208,112.027313926,2.05316843279,5,1.137
2,0,203.484293623,-352.736910774,Aruler12.png,219,-348,16.2226837498,1.77114694752,5,0.85
2,25,235.30347176,28.1147257675,26418207.thl.png,339,3,106.694514476,5.00070728548,2,3.085
2,11,263.941630661,-177.811913277,Alanter59.png,-388,-37,666.975175482,5.00336283445,2,1.497
2,23,-79.0570280166,122.886165896,Ashovel8.png,340,32,428.799589414,5.00350692123,1,1.101
2,0,-343.112374621,200.499973066,26687931.thl.png,-356,217,20.9366133061,2.49426542036,5,1.128
2,1,292.310454104,125.518244757,Ahotwaterbot2.png,198,10,149.127216245,5.05213798769,5,1.518
2,1,-183.233974727,-205.369685219,Agluegun.png,-197,-250,46.7051223026,2.93024020642,5,0.669
2,11,240.738225234,261.915185149,045.png,366,16,275.979692196,5.00281662308,5,1.368
2,12,-106.286664673,-357.781696203,Agreenlighter.png,-20,-357,86.2902054075,3.54510177858,2,2.075
2,10,-121.843790608,156.19085592,Ajacket12.png,-64,164,58.3685432678,3.90154641867,4,1.213
2,2,-410.977946069,-97.6403208617,A52ZX.png,-437,-14,87.5948090052,4.2416469492,4,2.405
2,25,155.61792809,224.722610884,ADANGEAR5.png,-49,298,217.343213033,5.00623804145,3,1.166
2,23,112.36596694,186.018699278,Athimble2.png,-151,-317,567.793487428,5.00388489477,1,2.002
2,11,-243.894170024,-298.780698175,26439297.thl.png,-68,199,527.943541038,4.26676758938,2,1.118
2,24,67.4552418371,141.740667221,Aflask19.png,54,145,13.8443773086,1.86602019705,5,1.025
2,23,-143.506947163,240.163076067,Aspoolofthre6.png,-406,-2,357.135209966,5.00103674456,4,1.468
2,12,-254.013188878,178.998828,Adiamondring3.png,-417,19,228.395108444,5.00151176006,4,2.83
2,0,133.412337046,-75.0196580926,8079958.thl.png,153,-76,19.6121801503,2.43043245375,5,2.173
2,24,26.6182272977,-373.94241814,8026164.thl.png,-13,-319,67.7367938812,5.00921067037,3,1.405
2,0,-76.8423438414,398.927932315,ABLACSUI3.png,-97,426,33.7524510303,2.08187156171,5,1.216
2,25,148.991665911,129.656020456,Alock34.png,-110,6,286.997377002,4.63532787003,2,1.543
2,2,302.551419813,48.0834901622,ABISHOP2.png,-713,330,1053.95521954,NA,NA,NA
2,10,259.617510904,336.885872194,Aashtray67.png,262,0,336.894296684,4.81341227889,2,1.488
2,1,141.840419707,9.86577193053,Abikinitop5.png,132,-6,18.6696700282,1.96317993663,5,1.421
2,2,-168.197115216,306.14576314,ABROKUMBR.png,-205,302,37.0356541788,1.70421375334,5,0.737
2,10,-305.789003435,121.541417034,ASTAMPS.png,-1,-146,405.554862434,5.00129616447,0,1.745
2,11,126.171976855,383.903430325,Aairtank7.png,-254,289,391.838478296,4.38591117226,2,1.152
2,11,117.209269854,-402.294521595,Anailbrush3.png,44,-388,74.5917591977,4.04386070371,4,1.255
2,12,-307.999379313,33.2516327683,22925228.thl.png,-281,3,40.547845423,2.43027943,5,1.95
2,23,-151.750734693,-140.440668297,Abackpack11.png,27,-344,270.902614747,5.00897142291,3,1.451
2,25,-38.48044551,187.005121556,Ablanket2.png,175,-93,352.103349477,5.017334776,0,1.684
2,2,-85.383067649,204.821351666,ACOLOGNE.png,-200,205,114.617071577,1.35236156732,NA,NA
2,0,74.1260118424,253.913935646,APLASCONT.png,75,257,3.20743643668,1.38659316301,5,1.218
2,24,359.859404021,-53.4235302818,8080484.thl.png,181,-253,267.995249346,2.85249392875,5,2.305
2,1,148.518103731,-214.460939415,8250565.thl.png,166,-259,47.8470962017,2.75968230143,5,0.908
2,25,-335.544872837,-118.552612389,Abaseballcap.png,-279,-207,104.977440526,3.83790856414,3,0.825
2,24,-170.29222644,187.788859343,Alipstick3.png,-152,-3,191.663753479,4.21917935647,3,0.967
2,23,222.02514334,-132.527699568,Acamera101.png,114,-216,136.517605213,2.5178480912,3,0.769
2,12,-85.0464587698,-188.083178288,Ascarf7.png,-221,258,466.340612991,3.33902291581,3,0.855
2,10,-260.736183355,308.632668712,8059226.thl.png,81,-249,654.016675803,1.76372807659,3,1.473
2,0,-301.455356486,-80.3277819794,Awatch28.png,-278,-87,24.3859025094,2.05988049507,5,1.697
