block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,303.941393905,-41.6176213678,ACOMPAS20.png,292,-69,29.8729233245,2.67376590241,5,1.686
1,1,-131.656115336,55.8194595197,Ajacket12.png,-179,7,68.0057574242,2.48430486396,5,1.788
1,2,221.540800621,364.633768726,Aspraybottle4.png,179,337,50.7281469355,3.95211038738,5,1.834
1,10,362.120809149,54.397110454,Anailpolish.png,-207,-12,572.980865023,5.18521163892,3,3.86
1,1,-274.986500281,-294.24862391,ACOMB11.png,-245,-199,99.8573510354,2.82532184012,5,1.869
1,23,29.0747545898,-286.882970141,22925228.thl.png,12,-276,20.248118021,2.8059482798,5,1.452
1,23,309.826639956,85.2822553941,Athimble2.png,244,100,67.4518979286,4.76032371726,4,1.646
1,12,-11.637177153,322.106605685,8244991.thl.png,28,362,56.2368982308,4.34416595008,5,1.701
1,2,294.914754196,306.842512283,Aflask19.png,245,298,50.6919392998,2.07436606381,5,1.207
1,11,-22.8249748955,201.702660091,Ahotwaterbot2.png,-6,-279,480.997013711,5.00734775234,NA,NA
1,12,-297.169142774,31.5158212602,AFISHHOO9.png,-237,-138,179.877567806,4.16090343986,4,2.644
1,24,-339.350805007,163.297269899,Aclothespin2.png,-250,284,150.175615228,3.46127749421,5,2.577
1,25,129.205830179,151.045063651,ATIE16.png,243,119,118.220130222,5.01475316379,NA,NA
1,24,14.5720603092,-181.246122156,26440756.thl.png,-12,-180,26.6012633065,2.85748467688,5,1.985
1,11,59.9621944894,-136.746303665,ANAILFILE.png,80,-196,62.5500933579,2.79564062227,5,1.346
1,25,-264.616546861,200.845862289,8048786.thl.png,-272,192,11.5223547889,3.33422601689,5,1.593
1,10,-212.453103847,113.78390947,Awatch28.png,60,271,314.559363105,4.42725591827,2,1.568
1,0,195.582201707,-63.1795025047,Aflashlight3.png,191,-94,31.1592624807,2.29770573135,5,1.132
1,0,-260.099423229,-81.6898399886,Aenvelope2.png,-256,-86,5.94834011611,1.91521090548,5,1.093
1,0,190.998769161,-265.700459816,ASTAMPS.png,158,-233,46.4568492079,2.73594528995,5,2.506
1,10,-290.413501094,-134.286559651,Alanter59.png,-232,-142,58.9205759655,2.55176005047,5,1.654
1,1,254.12528738,-87.4934410844,26425322.thl.png,216,-88,38.1286524778,3.65976967104,5,1.647
1,2,265.231048792,12.0546537899,Apants8.png,255,76,64.7586415957,3.62358220201,5,1.262
