block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,-219.658933711,183.835133438,Agluegun.png,-151,196,69.7282808962,1.81596877053,5,1.114
1,1,318.506657688,101.591974541,8080484.thl.png,379,4,114.820024207,1.93952144659,5,1.163
1,2,372.177110397,-161.799814485,Akazoo2.png,312,-191,66.8874835069,2.00741116889,5,1.749
1,10,-12.7933077167,-259.004413516,26685948.thl.png,26,-367,114.751764359,1.80357884383,5,0.835
1,1,229.187736171,18.9282932274,AFISHNET3.png,239,-68,87.4803331319,2.06736845081,5,1.083
1,23,10.3320324792,171.025223486,Anailpolish.png,11,191,19.9859419938,3.41574463039,4,2.779
1,23,174.581940886,339.807811857,APOWEDCAS.png,190,346,16.6150456163,1.76087286184,5,0.982
1,12,63.7870070958,237.963121113,APLASCONT.png,13,232,51.1358866468,3.34616752621,5,0.607
1,2,-158.023751223,-89.6449752764,045.png,-147,-94,11.8528195538,1.76691822801,5,1.137
1,11,138.192759548,394.018335795,ADANGEAR5.png,186,375,51.4512325998,1.94082406256,5,0.904
1,12,270.647096793,-77.8444185629,A4DOMINO.png,209,-192,129.737663445,2.24544124212,4,1.246
1,24,323.88261786,31.4432061471,23029830.thl.png,390,-16,81.3779210265,1.50320006604,5,0.765
1,25,-35.0606202433,-325.227405294,Ababybottle15.png,57,-364,99.8923015044,2.03881254862,5,3.413
1,24,15.8053997878,400.44987349,Adecorati133.png,-12,424,36.4382864029,5.00928784045,3,2.087
1,11,-325.560290318,-133.701554133,Ajacket12.png,-345,-184,53.9243541375,1.7784132387,5,1.079
1,25,-272.828596099,168.838619897,Ablouse2.png,-329,169,56.1716357221,1.33335104515,5,1.012
1,10,167.384262521,-49.5787474169,Abaseballcap.png,221,-28,57.7952389515,2.24483409547,5,0.648
1,0,-257.948582003,333.043940883,Aspoolofthre6.png,-243,323,18.0094656322,1.5703655465,5,1.002
1,0,-301.384511138,-11.6824540423,26418207.thl.png,-334,-59,57.4692984922,1.02001420734,5,1.244
1,0,373.543877388,184.86430743,ADECKCARD.png,334,157,48.3749714983,1.90510043642,5,0.873
1,10,-377.618706344,-161.514229048,AKNEEBRA2.png,-251,-204,133.556495647,1.72842951654,5,0.92
1,1,-217.534238198,-29.8442598806,ANAILFILE.png,-320,-128,141.8935575,1.61946016061,5,0.732
1,2,-24.9430206438,308.483024396,26433942.thl.png,6,380,77.9239906965,2.04795327317,5,0.824
1,12,-308.835473656,-200.979922344,26375982.thl.png,-334,-19,183.71158244,1.52451422787,3,0.904
1,11,315.456026658,245.055903426,Ahighlightin2.png,321,180,65.2917009351,1.37388345925,5,0.637
1,23,-169.028900467,-154.226235629,26387436.thl.png,-158,-107,48.4969481229,2.18601083453,3,1.277
1,24,-79.1356109069,316.539297822,ASTAMPS.png,-236,193,199.670715609,2.28533072979,4,0.639
1,23,172.46300259,-372.998022804,A1OCLOC2.png,169,-306,67.0874611723,1.4239330627,5,1.69
1,24,294.194720961,-259.560564149,Ascarf7.png,185,-288,112.837443242,2.16995851346,5,1.1
1,25,-161.738236073,-348.942004345,Afloweredsan3.png,-190,-258,95.232218574,4.60161797865,2,1.026
1,25,99.7253560051,198.915519238,26372785.thl.png,81,208,20.8126583654,1.76051514805,5,0.844
1,12,122.659682396,-321.124763688,Aairtank7.png,224,-305,102.615144964,1.85319948406,5,1.137
1,11,-87.1734182933,-345.262427916,Acamera101.png,-113,-344,25.8574176379,1.60418054415,5,0.874
1,10,400.726058501,-64.1875896722,Aruler12.png,404,-18,46.3034786238,1.79741471633,5,0.681
1,1,314.858303949,-206.555533954,ACOLOGNE.png,323,-220,15.7175342172,1.33496463299,5,1.203
1,2,-353.905959378,213.70535702,Abinder6.png,-308,158,72.183404652,1.57373966044,5,0.826
1,0,98.3414610924,-412.358215006,Aearsyringe.png,128,-368,53.3599116254,1.72637434932,5,0.807
1,0,-79.8863097388,-193.11890885,26687931.thl.png,-129,-192,49.1264341071,1.39376332005,5,1.058
1,11,-348.553808531,134.650330981,8048786.thl.png,-302,97,59.8732370241,1.54039279884,4,0.927
1,12,55.1714788499,315.169605221,22925228.thl.png,0,285,62.881612238,1.59859697078,4,0.732
1,2,-148.828647023,-5.30337770774,Agarbagebag.png,-166,-67,64.0416158863,1.86392282252,5,0.923
1,1,144.186416714,5.1014753291,Adayplanner.png,222,-40,89.9394063838,2.578877236,5,0.825
1,24,15.183672207,-414.541813143,Alipstick3.png,-13,-388,38.7141734253,1.55199581361,5,1.237
1,25,135.282595566,-241.183801766,Alock34.png,106,-186,62.4717726694,1.42738052597,5,0.886
1,23,-235.741682133,33.8953254427,26424973.thl.png,-356,-15,129.818395716,1.3661559294,5,1.961
1,10,127.744789672,267.022752405,26432848.thl.png,187,299,67.3329363302,1.42813227116,5,2.322
1,24,-153.726258933,314.31980314,26432607.thl.png,-291,-44,383.714947987,2.10437201103,1,0.781
1,25,180.202921814,-148.429039116,Asafetybelt.png,258,-156,78.1646008302,2.10936527955,4,0.82
1,12,191.756921094,64.5339626325,ABLUCAND5.png,204,-3,68.6347513286,1.41072924202,4,1.181
1,11,300.121149402,-137.00562847,Ahotwaterbot2.png,195,-25,153.608973894,2.1724754048,5,0.809
1,23,-422.01375746,37.8571104698,Abandage3.png,-315,-19,121.180342039,1.67571542482,3,0.691
1,10,-270.550173541,-95.6332298462,ACANE2.png,-397,-26,144.35492825,3.09430402587,5,0.918
1,1,146.651543889,180.599511204,26432899.thl.png,233,212,91.8806104102,1.40513596055,5,0.968
1,2,352.458742886,-106.848634753,8026164.thl.png,297,-126,58.6723695905,1.19771562796,5,0.726
2,2,-96.1538175916,405.466845665,AAXE4.png,-134,414,38.7962400987,2.0285323509,5,0.582
2,1,185.654251274,-39.4342165198,AWINTSOC2.png,131,-180,150.817196194,3.11145729758,3,1.025
2,10,-207.631822332,141.251269444,Aashtray67.png,-277,-12,168.219783792,1.87323719775,4,1.193
