block, lag, studiedX, studiedY, image, recalledX, recalledY, recallError, recallRT, conf, confRT
1,0,-149.836838467,350.223620668,ADANGEAR5.png,-150,297,53.2238707604,4.45935124066,4,1.4
1,1,214.748150632,136.125378583,8026164.thl.png,203,162,28.4168097569,3.57441137126,4,1.446
1,2,42.1507198321,-248.439384315,Ashovel8.png,16,-321,77.1291326041,3.0989623908,5,1.708
1,10,-229.948103363,118.067147091,Awatch28.png,-160,129,70.797347668,5.0042887032,1,3.322
1,1,196.56356236,213.779754733,22925228.thl.png,104,231,94.151738825,3.9488497409,1,2.382
1,23,-72.7146932848,213.857262957,Adecorati133.png,255,22,379.744821616,4.23964333627,0,2.089
1,23,69.4944257226,124.847951717,Aspraybottle4.png,122,207,97.4976633936,5.04013755033,3,1.456
1,12,-178.569492081,-280.687417817,ABROKUMBR.png,148,-265,326.946063191,3.66629350185,1,1.578
1,2,334.525136639,-99.6968120014,Aclothespin2.png,287,-27,86.8531236496,4.02275772532,1,1.704
1,11,101.378446441,-357.23549248,Alock34.png,117,-310,49.7516299774,2.83609576151,4,1.838
1,12,-282.061490218,231.877519269,Ascarf7.png,-226,147,101.720617196,2.89620762784,1,1.801
1,24,-345.322740984,-62.4508051386,26432848.thl.png,60,-271,455.828137609,4.38306490378,0,1.816
1,25,229.080660618,-269.46152146,Aflask19.png,194,-223,58.2179158488,4.33237818815,1,1.624
1,24,-247.927218234,186.693201091,Athimble2.png,-94,309,196.602496354,3.17153584259,1,1.588
1,11,362.892723456,18.4352172568,8079958.thl.png,305,10,58.5040196851,3.00354818581,5,1.581
1,25,33.9813431508,265.740682785,ACOLOGNE.png,138,-251,527.10607492,4.36470775446,2,1.453
1,10,-66.5402896384,-340.516852239,Atennisball2.png,-1,0,346.766861486,1.609258804,NA,NA
1,0,64.2370096425,-181.380897631,26440756.thl.png,106,-225,60.3885208884,3.61082291277,3,2.128
1,0,319.082854137,-159.559472369,A_teabag.png,266,-214,76.0365731215,2.74039651593,5,1.893
1,0,19.5608396005,-388.456278951,Abandage3.png,18,-372,16.5301342151,2.80853017466,5,2.438
1,10,127.113196178,-264.609215787,Apants8.png,181,-277,55.293029937,4.2857995946,1,1.503
1,1,236.963741903,-140.76792046,26439297.thl.png,230,-177,36.89522041,2.7929382599,5,1.422
1,2,-238.498764056,-348.52674818,23029830.thl.png,-127,-304,120.060841616,4.68108331738,2,1.807
1,12,159.270875347,124.969212433,Abackpack11.png,-98,206,269.730035101,3.37219569692,1,1.154
1,11,-84.9012769097,-139.768348924,Ahighlightin2.png,-87,-246,106.252380345,3.218025974,4,1.414
1,23,156.787495915,327.810369598,APLASCONT.png,206,290,62.0604109514,2.82607117062,5,1.477
1,24,-307.142785322,-223.676355802,26432607.thl.png,-259,-225,48.1609781096,2.71673694486,4,1.376
1,23,-201.755687674,-8.99691400535,Atoothbrush3.png,175,141,405.516858349,4.06231281627,2,1.326
1,24,-95.7794648441,-226.927398776,Alanter59.png,-123,-267,48.4434815332,4.35089035844,3,2.805
1,25,-150.117240432,78.8435718828,ACANE2.png,281,148,436.628774301,4.96033023065,1,2.02
1,25,-116.623065918,-326.948414303,Aenvelope2.png,-92,-375,53.9930575461,3.39869305817,5,1.445
1,12,394.734831136,-126.61115861,Apaperclip6.png,351,-201,86.2927295768,4.34997308161,4,1.733
1,11,-129.973675309,398.242491537,ABLACSUI3.png,-120,311,87.8107426729,3.15799562261,3,1.651
1,10,104.33569392,260.334335314,26685948.thl.png,97,332,72.040127014,3.28601892479,4,1.295
1,1,-311.588963732,-279.294772105,8244991.thl.png,-267,-270,45.5474310495,2.45280997269,5,1.56
1,2,51.9927555408,199.009765825,8048786.thl.png,71,195,19.4255904391,2.80543389963,5,1.776
1,0,309.861620147,-275.076179978,Ahotwaterbot2.png,294,-250,29.67163285,2.60925893625,5,1.488
1,0,-4.84092042707,359.879675659,Anailpolish.png,6,340,22.6434772071,3.45176863717,5,1.491
1,11,337.626138199,182.546333169,Aashtray67.png,274,237,83.7465658613,2.52678624541,4,1.594
1,12,-246.330483251,68.1848384415,AKEYHOL10.png,-141,241,202.384759225,4.35944730556,1,1.625
1,2,-176.489149698,-371.907258849,Aruler12.png,-183,-266,106.107203566,3.42950916477,2,1.555
1,1,-403.447151891,-117.118659753,A1OCLOC2.png,-379,-137,31.5108064895,3.29177162657,5,1.579
1,24,-406.18188508,73.8835289326,AFISHNET3.png,196,314,648.289242851,3.73952148482,3,1.306
1,25,415.096533237,-26.802612724,ABISHOP2.png,192,-192,277.600864381,3.72653042525,1,2.648
1,23,-338.338416228,157.370357057,AWINTSOC2.png,-326,-101,258.66479838,3.751777831,4,1.62
1,10,-254.739208616,-151.133327843,A52ZX.png,-81,-274,212.794576382,3.42302249232,2,1.365
1,24,275.673232168,-39.78143621,Anailscissors.png,27,-279,345.056368813,3.77068667021,1,2.001
1,25,-302.781563333,-29.2231135595,26687325.thl.png,-159,209,278.250588119,3.2302271775,2,2.828
1,12,-321.962326394,57.3639589863,26422507.thl.png,-345,46,25.6880121657,2.72948624799,4,1.044
1,11,333.941191701,129.301073965,ACOMB11.png,206,250,175.889679288,3.28055462847,2,1.541
1,23,255.52225964,105.877172414,AKNEEBRA2.png,259,145,39.2770965876,3.79194702907,4,1.685
1,10,-168.98848433,-182.221256508,Alipstick3.png,185,-219,355.893977205,3.40779473307,1,1.772
1,1,-368.253663001,199.448542569,ATIE16.png,-360,117,82.8606367622,2.24619220663,5,1.362
1,2,-48.3859401434,265.321144658,Akazoo2.png,-68,268,19.7961513937,2.92069326434,4,1.543
2,2,140.313797711,338.814419227,ADOGLEAS2.png,203,266,96.080693195,2.91495354241,2,1.69
2,1,-386.733097451,40.4033202957,26425322.thl.png,-382,28,13.2757133833,2.5904675452,5,1.422
2,10,-152.850162611,-95.4039700274,Aflashlight3.png,-149,-228,132.65191637,4.10389880417,2,1.315
2,12,-172.575225305,226.300864498,ABLUCAND5.png,129,291,308.437343155,4.46688296925,0,2.296
2,10,0.197658670567,-386.836996887,8023968.thl.png,-37,-358,47.0663170435,3.63086155895,4,1.395
2,2,-376.958814998,144.36924599,ABABYPIN2.png,-357,23,122.999382796,2.53456123127,3,1.705
2,12,-205.493317548,-228.842890097,Ajacket12.png,-226,-240,23.3453448587,2.36834916892,5,2.319
2,25,-0.537081764488,267.42729436,26375982.thl.png,81,298,87.080342402,2.94703915669,4,1.486
2,11,182.201944584,107.82390898,Agreenlighter.png,245,234,140.939709483,3.5303451675,2,1.102
2,24,-81.0915517726,346.101928709,26418207.thl.png,20,367,103.229023165,4.09038128145,4,1.429
2,1,-130.153679114,-154.455145525,26424973.thl.png,-141,-245,91.1921781112,2.45294737257,5,1.445
2,23,-285.611534343,205.374741797,Ablouse2.png,-254,250,54.6873182121,2.59665730363,5,1.612
2,24,-158.853734165,309.663432613,Agluegun.png,-241,203,134.62947986,3.80951931793,3,1.311
2,0,262.502761408,-68.4971513017,8080484.thl.png,261,-115,46.527123583,2.1270415145,5,1.449
2,25,407.120489838,49.2761340872,Adiamondring3.png,405,-5,54.3175405242,3.36626861477,5,1.739
2,11,-392.496169292,-48.6215886993,ACASSETT2.png,-424,19,74.6000710959,2.69679716369,5,1.436
2,23,-316.135567713,-34.7995465756,26433942.thl.png,-250,-146,129.3810425,3.07956371596,5,1.237
2,0,343.292445174,-237.178851271,Aspoolofthre6.png,322,-242,21.8314382615,2.59383906191,5,1.233
2,1,118.743623613,-254.936301122,AANTHAT2.png,123,-237,18.4344144987,5.12648185203,2,1.548
2,1,61.9109576305,330.092802791,Asafetybelt.png,178,278,127.24121133,2.97318566451,3,1.478
2,11,235.166933069,-159.893157835,ANAILFILE.png,185,-216,75.2641940849,2.31645371206,4,1.084
2,12,-72.2572304967,-261.832654559,Aelasticbands.png,-124,-240,56.1602973725,2.44616499543,5,1.89
2,10,-3.91404975211,-166.386107071,26687931.thl.png,-15,-237,71.4788092197,3.18552321894,3,1.349
2,2,-134.611528454,394.569033547,Ablanket2.png,-56,387,78.9750762877,3.02841857262,5,1.824
2,25,-147.255184487,56.7426731353,Athermosand12.png,-180,71,35.7140632289,2.69929792034,5,1.418
2,23,56.357121842,276.589133469,26432899.thl.png,29,347,75.5387466215,3.04658400081,4,1.258
2,11,94.6813002993,156.947796135,8245563.thl.png,120,192,43.2399531725,2.87469001487,4,1.257
2,24,218.311469863,148.713419273,Abaseballcap.png,271,257,120.424518988,3.26328317216,4,1.481
2,23,35.4924653049,-246.484039503,22949719.thl.png,-104,-232,140.242416113,2.67724811519,4,1.954
2,12,-59.1573006795,-189.50743032,AAXE4.png,-97,-185,38.1101931241,3.1430698568,5,1.583
2,0,172.047742329,-4.73085785161,Abottleopener.png,215,-30,49.8339842274,2.65673711943,5,1.048
2,24,-125.976820458,267.482280039,Afloweredsan3.png,-180,256,55.2299437146,5.15396327432,2,2.041
2,0,-53.6565493653,150.354161109,26444138.thl.png,-121,190,78.1468674021,2.6475701821,4,1.395
2,25,-256.725215233,-17.4178673198,Acamera101.png,-240,11,32.9743537859,2.83294610679,4,1.397
2,2,341.673350832,4.29688573832,ACUPEANE2.png,413,20,73.0347771888,3.41458951635,5,1.34
2,10,-305.374021302,-167.219769643,Adayplanner.png,-217,145,324.485981511,4.14948412171,2,1.946
2,1,289.856969734,60.3884197977,APOWEDCAS.png,331,119,71.6105178955,2.62286172435,4,1.186
2,2,-279.232444161,-286.035082527,Anailbrush3.png,-206,-298,74.2034374399,2.33879343607,5,1.534
2,10,-349.554742344,-131.231338237,Ababybottle15.png,-251,-181,110.40813798,4.45213546604,3,1.348
2,11,141.059043665,-328.710757487,ASTAMPS.png,129,-236,93.4917380731,3.53273361875,4,2.014
2,11,207.074696895,252.980916252,26372785.thl.png,191,269,22.6937639981,2.87110791681,5,1.723
2,12,128.294649784,-72.6592699454,ADECKCARD.png,143,-38,37.6498647822,3.81629350316,4,2.495
2,23,2.84192110996,421.623206358,Abinder6.png,-14,400,27.4082717421,3.6635385165,5,1.459
2,25,46.6494108907,-348.253080635,045.png,63,-382,37.4992844049,3.38601613976,5,1.567
2,2,308.251036283,241.757169354,8059226.thl.png,142,229,166.739774605,3.77671541134,1,1.379
2,0,178.980032653,-77.586477616,AFISHHOO9.png,220,-138,73.0234990119,2.33206542814,5,1.037
2,24,-207.795864002,58.7522236045,Agarbagebag.png,-219,202,143.685274492,4.31778311403,2,1.705
2,1,243.518825325,39.0813947723,Aearsyringe.png,218,72,41.6514707557,2.71265790239,4,1.48
2,25,6.55598354885,336.727380962,8250565.thl.png,-5,365,30.543112858,4.08642954845,4,1.461
2,24,-223.135510233,-82.5095048263,Aairtank7.png,126,233,470.57608539,3.81340960832,2,1.857
2,23,67.0888599386,384.263895944,ACOMPAS20.png,28,432,61.6982544465,3.54173276247,5,1.62
2,12,-48.4769795106,293.03526895,26387436.thl.png,-196,25,305.95088981,4.02030557534,1,1.651
2,10,-298.785950149,-91.5002981411,A4DOMINO.png,-340,-100,42.0813834941,4.08703580592,5,1.28
2,0,-303.612720954,83.2031961956,Abikinitop5.png,-303,94,10.814175852,2.70071846107,5,1.304
